tick;time;drops
0;178;44268
1;193;44268
2;164;33714
3;143;28976
4;133;25134
5;128;21855
6;112;19042
7;109;16620
8;105;14531
9;98;12742
10;99;11223
11;91;9939
12;88;8830
13;81;7874
14;75;7060
15;78;6351
16;81;5742
17;72;5226
18;74;4771
19;68;4388
20;75;4051
21;70;3750
22;70;3471
23;70;3223
24;70;3005
25;69;2819
26;63;2660
27;64;2520
28;67;2396
29;64;2290
30;65;2194
31;65;2107
32;60;2031
33;75;1964
34;70;1905
35;60;1852
36;68;1801
37;65;1756
38;64;1712
39;63;1675
40;61;1639
41;66;1605
42;63;1572
43;61;1541
44;168;1512
45;60;1487
46;59;1463
47;61;1440
48;65;1418
49;58;1397
50;59;1377
51;58;1359
52;56;1341
53;61;1323
54;68;1305
55;59;1289
56;64;1275
57;62;1261
58;57;1248
59;61;1237
60;57;1227
61;58;1217
62;59;1207
63;57;1198
64;58;1190
65;64;1183
66;56;1176
67;57;1170
68;59;1164
69;55;1159
70;59;1154
71;61;1149
72;59;1144
73;61;1139
74;65;1134
75;62;1129
76;58;1125
77;61;1121
78;57;1117
79;60;1113
80;60;1109
81;56;1105
82;57;1101
83;59;1097
84;57;1093
85;66;1089
86;63;1085
87;59;1081
88;59;1077
89;61;1073
90;62;1069
91;56;1065
92;60;1061
93;62;1057
94;62;1053
95;63;1049
96;59;1045
97;61;1041
98;60;1037
99;58;1033
100;63;1029
101;61;1025
102;59;1022
103;64;1021
104;61;1020
105;61;1019
106;57;1018
107;60;1017
108;55;1016
109;58;1015
110;60;1014
111;58;1013
112;63;1012
113;62;1011
114;61;1010
115;58;1009
116;61;1008
117;57;1007
118;57;1006
119;58;1005
120;63;1004
121;53;1003
122;58;1002
123;55;1002
124;56;1002
125;60;1002
126;57;1002
127;64;1002
128;63;1002
129;59;1002
130;59;1002
131;62;1002
132;58;1002
133;56;1002
134;56;1002
135;55;1002
136;58;1002
137;60;1002
138;62;1002
139;55;1002
140;61;1002
141;61;1002
142;61;1002
143;56;1002
144;61;1002
145;60;1002
146;56;1002
147;59;1002
148;56;1002
149;56;1002
150;59;1002
151;57;1002
152;60;1002
153;59;1002
154;57;1002
155;56;1002
156;57;1002
157;58;1002
158;57;1002
159;62;1002
160;58;1002
161;61;1002
162;63;1002
163;56;1002
164;61;1002
165;59;1002
166;57;1002
167;57;1002
168;62;1002
169;57;1002
170;60;1002
171;61;1002
172;60;1002
173;65;1002
174;60;1002
175;56;1002
176;57;1002
177;60;1002
178;57;1002
179;59;1002
180;63;1002
181;57;1002
182;60;1002
183;60;1002
184;58;1002
185;58;1002
186;60;1002
187;60;1002
188;56;1002
189;58;1002
190;56;1002
191;61;1002
192;66;1002
193;61;1002
194;55;1002
195;58;1002
196;54;1002
197;59;1002
198;59;1002
199;65;1002
200;61;1002
201;56;1002
202;55;1002
203;59;1002
204;59;1002
205;63;1002
206;59;1002
207;63;1002
208;59;1002
209;62;1002
210;56;1002
211;60;1002
212;57;1002
213;56;1002
214;58;1002
215;58;1002
216;58;1002
217;59;1002
218;57;1002
219;56;1002
220;59;1002
221;57;1002
222;60;1002
223;61;1002
224;56;1002
225;58;1002
226;59;1002
227;61;1002
228;62;1002
229;66;1002
230;58;1002
231;59;1002
232;65;1002
233;59;1002
234;60;1002
235;60;1002
236;64;1002
237;65;1002
238;63;1002
239;60;1002
240;63;1002
241;57;1002
242;62;1002
243;55;1002
244;59;1002
245;59;1002
246;59;1002
247;62;1002
248;60;1002
249;59;1002
250;56;1002
251;58;1002
252;61;1002
253;60;1002
254;61;1002
255;63;1002
256;66;1002
257;57;1002
258;57;1002
259;58;1002
260;57;1002
261;59;1002
262;60;1002
263;55;1002
264;58;1002
265;63;1002
266;59;1002
267;58;1002
268;60;1002
269;57;1002
270;62;1002
271;61;1002
272;61;1002
273;61;1002
274;64;1002
275;59;1002
276;59;1002
277;60;1002
278;60;1002
279;57;1002
280;60;1002
281;56;1002
282;60;1002
283;60;1002
284;55;1002
285;58;1002
286;60;1002
287;58;1002
288;57;1002
289;60;1002
290;56;1002
291;60;1002
292;61;1002
293;56;1002
294;58;1002
295;60;1002
296;60;1002
297;59;1002
298;60;1002
299;57;1002
300;61;1002
