tick;time;drops
0;147;44268
1;232;44268
2;171;33714
3;134;28976
4;128;25134
5;124;21855
6;114;19042
7;109;16620
8;99;14531
9;94;12742
10;99;11223
11;91;9939
12;86;8830
13;83;7874
14;80;7060
15;78;6351
16;73;5742
17;78;5226
18;71;4771
19;69;4388
20;69;4051
21;69;3750
22;69;3471
23;69;3223
24;66;3005
25;68;2819
26;80;2660
27;65;2520
28;67;2396
29;67;2290
30;61;2194
31;69;2107
32;62;2031
33;65;1964
34;64;1905
35;68;1852
36;65;1801
37;62;1756
38;62;1712
39;66;1675
40;61;1639
41;59;1605
42;58;1572
43;61;1541
44;59;1512
45;64;1487
46;60;1463
47;66;1440
48;63;1418
49;60;1397
50;60;1377
51;59;1359
52;61;1341
53;60;1323
54;58;1305
55;60;1289
56;56;1275
57;57;1261
58;57;1248
59;55;1237
60;57;1227
61;57;1217
62;62;1207
63;57;1198
64;61;1190
65;59;1183
66;63;1176
67;63;1170
68;62;1164
69;61;1159
70;64;1154
71;59;1149
72;63;1144
73;65;1139
74;63;1134
75;60;1129
76;57;1125
77;57;1121
78;72;1117
79;60;1113
80;60;1109
81;59;1105
82;61;1101
83;57;1097
84;57;1093
85;59;1089
86;57;1085
87;63;1081
88;60;1077
89;61;1073
90;56;1069
91;55;1065
92;58;1061
93;57;1057
94;60;1053
95;56;1049
96;54;1045
97;60;1041
98;56;1037
99;56;1033
100;60;1029
101;56;1025
102;60;1022
103;61;1021
104;58;1020
105;61;1019
106;63;1018
107;61;1017
108;56;1016
109;61;1015
110;57;1014
111;55;1013
112;60;1012
113;60;1011
114;57;1010
115;61;1009
116;63;1008
117;64;1007
118;64;1006
119;59;1005
120;60;1004
121;61;1003
122;59;1002
123;63;1002
124;59;1002
125;58;1002
126;58;1002
127;58;1002
128;55;1002
129;61;1002
130;59;1002
131;61;1002
132;56;1002
133;61;1002
134;59;1002
135;56;1002
136;62;1002
137;57;1002
138;57;1002
139;60;1002
140;56;1002
141;57;1002
142;63;1002
143;57;1002
144;56;1002
145;58;1002
146;55;1002
147;60;1002
148;67;1002
149;62;1002
150;59;1002
151;61;1002
152;58;1002
153;59;1002
154;68;1002
155;62;1002
156;63;1002
157;60;1002
158;63;1002
159;58;1002
160;64;1002
161;56;1002
162;57;1002
163;57;1002
164;57;1002
165;61;1002
166;57;1002
167;63;1002
168;58;1002
169;59;1002
170;63;1002
171;65;1002
172;59;1002
173;57;1002
174;57;1002
175;58;1002
176;59;1002
177;61;1002
178;58;1002
179;55;1002
180;56;1002
181;63;1002
182;59;1002
183;61;1002
184;63;1002
185;60;1002
186;60;1002
187;61;1002
188;56;1002
189;57;1002
190;61;1002
191;59;1002
192;61;1002
193;59;1002
194;55;1002
195;58;1002
196;64;1002
197;57;1002
198;60;1002
199;60;1002
200;64;1002
201;62;1002
202;62;1002
203;57;1002
204;61;1002
205;63;1002
206;57;1002
207;58;1002
208;58;1002
209;56;1002
210;60;1002
211;56;1002
212;58;1002
213;56;1002
214;63;1002
215;58;1002
216;59;1002
217;61;1002
218;64;1002
219;59;1002
220;65;1002
221;58;1002
222;66;1002
223;58;1002
224;61;1002
225;61;1002
226;63;1002
227;62;1002
228;57;1002
229;58;1002
230;55;1002
231;55;1002
232;60;1002
233;60;1002
234;58;1002
235;60;1002
236;60;1002
237;59;1002
238;62;1002
239;65;1002
240;63;1002
241;60;1002
242;60;1002
243;64;1002
244;62;1002
245;57;1002
246;55;1002
247;60;1002
248;58;1002
249;55;1002
250;62;1002
251;57;1002
252;57;1002
253;60;1002
254;57;1002
255;65;1002
256;62;1002
257;62;1002
258;61;1002
259;58;1002
260;60;1002
261;56;1002
262;59;1002
263;55;1002
264;57;1002
265;64;1002
266;67;1002
267;54;1002
268;63;1002
269;54;1002
270;57;1002
271;62;1002
272;58;1002
273;64;1002
274;62;1002
275;60;1002
276;62;1002
277;60;1002
278;55;1002
279;57;1002
280;58;1002
281;55;1002
282;62;1002
283;59;1002
284;58;1002
285;60;1002
286;65;1002
287;61;1002
288;59;1002
289;57;1002
290;56;1002
291;57;1002
292;61;1002
293;59;1002
294;57;1002
295;60;1002
296;55;1002
297;58;1002
298;62;1002
299;55;1002
300;58;1002
