tick;time;drops
0;147;44268
1;394;44268
2;152;33714
3;137;28976
4;136;25134
5;117;21855
6;114;19042
7;110;16620
8;106;14531
9;103;12742
10;90;11223
11;85;9939
12;88;8830
13;78;7874
14;80;7060
15;82;6351
16;75;5742
17;68;5226
18;71;4771
19;74;4388
20;70;4051
21;75;3750
22;67;3471
23;70;3223
24;67;3005
25;64;2819
26;68;2660
27;70;2520
28;67;2396
29;65;2290
30;66;2194
31;66;2107
32;69;2031
33;63;1964
34;61;1905
35;64;1852
36;63;1801
37;59;1756
38;61;1712
39;58;1675
40;64;1639
41;65;1605
42;61;1572
43;59;1541
44;61;1512
45;58;1487
46;56;1463
47;60;1440
48;58;1418
49;61;1397
50;60;1377
51;57;1359
52;56;1341
53;60;1323
54;57;1305
55;59;1289
56;61;1275
57;60;1261
58;57;1248
59;58;1237
60;62;1227
61;58;1217
62;60;1207
63;59;1198
64;63;1190
65;66;1183
66;60;1176
67;62;1170
68;62;1164
69;60;1159
70;57;1154
71;61;1149
72;56;1144
73;65;1139
74;61;1134
75;57;1129
76;58;1125
77;61;1121
78;58;1117
79;63;1113
80;63;1109
81;57;1105
82;63;1101
83;60;1097
84;59;1093
85;60;1089
86;62;1085
87;60;1081
88;61;1077
89;65;1073
90;58;1069
91;61;1065
92;60;1061
93;58;1057
94;61;1053
95;63;1049
96;58;1045
97;63;1041
98;63;1037
99;59;1033
100;59;1029
101;58;1025
102;60;1022
103;55;1021
104;60;1020
105;57;1019
106;56;1018
107;63;1017
108;62;1016
109;64;1015
110;58;1014
111;56;1013
112;56;1012
113;59;1011
114;56;1010
115;58;1009
116;61;1008
117;57;1007
118;56;1006
119;60;1005
120;59;1004
121;65;1003
122;58;1002
123;57;1002
124;57;1002
125;60;1002
126;57;1002
127;59;1002
128;59;1002
129;59;1002
130;59;1002
131;60;1002
132;63;1002
133;63;1002
134;63;1002
135;62;1002
136;62;1002
137;58;1002
138;57;1002
139;58;1002
140;56;1002
141;57;1002
142;59;1002
143;66;1002
144;62;1002
145;65;1002
146;59;1002
147;59;1002
148;61;1002
149;59;1002
150;58;1002
151;58;1002
152;58;1002
153;55;1002
154;56;1002
155;63;1002
156;57;1002
157;57;1002
158;59;1002
159;58;1002
160;57;1002
161;62;1002
162;57;1002
163;57;1002
164;63;1002
165;57;1002
166;61;1002
167;59;1002
168;57;1002
169;57;1002
170;61;1002
171;60;1002
172;57;1002
173;59;1002
174;57;1002
175;55;1002
176;62;1002
177;60;1002
178;60;1002
179;66;1002
180;58;1002
181;57;1002
182;63;1002
183;57;1002
184;58;1002
185;58;1002
186;57;1002
187;60;1002
188;63;1002
189;58;1002
190;63;1002
191;62;1002
192;58;1002
193;62;1002
194;60;1002
195;56;1002
196;57;1002
197;60;1002
198;59;1002
199;57;1002
200;58;1002
201;62;1002
202;61;1002
203;63;1002
204;57;1002
205;63;1002
206;60;1002
207;63;1002
208;60;1002
209;59;1002
210;57;1002
211;58;1002
212;62;1002
213;60;1002
214;55;1002
215;60;1002
216;58;1002
217;56;1002
218;62;1002
219;57;1002
220;58;1002
221;62;1002
222;60;1002
223;62;1002
224;60;1002
225;57;1002
226;62;1002
227;67;1002
228;59;1002
229;62;1002
230;62;1002
231;61;1002
232;57;1002
233;63;1002
234;58;1002
235;59;1002
236;65;1002
237;61;1002
238;61;1002
239;63;1002
240;60;1002
241;65;1002
242;58;1002
243;62;1002
244;48;1002
245;61;1002
246;58;1002
247;66;1002
248;61;1002
249;63;1002
250;58;1002
251;61;1002
252;54;1002
253;60;1002
254;63;1002
255;56;1002
256;56;1002
257;66;1002
258;56;1002
259;64;1002
260;64;1002
261;62;1002
262;57;1002
263;67;1002
264;61;1002
265;63;1002
266;65;1002
267;62;1002
268;52;1002
269;59;1002
270;62;1002
271;58;1002
272;59;1002
273;62;1002
274;59;1002
275;61;1002
276;63;1002
277;61;1002
278;61;1002
279;61;1002
280;65;1002
281;57;1002
282;57;1002
283;59;1002
284;62;1002
285;62;1002
286;58;1002
287;59;1002
288;60;1002
289;65;1002
290;59;1002
291;66;1002
292;60;1002
293;57;1002
294;54;1002
295;58;1002
296;61;1002
297;58;1002
298;59;1002
299;61;1002
300;53;1002
