tick;time;drops
0;153;44268
1;243;44268
2;154;33714
3;147;28976
4;125;25134
5;120;21855
6;117;19042
7;111;16620
8;103;14531
9;98;12742
10;93;11223
11;92;9939
12;86;8830
13;82;7874
14;80;7060
15;80;6351
16;72;5742
17;82;5226
18;70;4771
19;67;4388
20;69;4051
21;66;3750
22;68;3471
23;65;3223
24;63;3005
25;73;2819
26;61;2660
27;63;2520
28;65;2396
29;60;2290
30;61;2194
31;64;2107
32;63;2031
33;64;1964
34;75;1905
35;73;1852
36;63;1801
37;59;1756
38;60;1712
39;64;1675
40;60;1639
41;60;1605
42;63;1572
43;61;1541
44;58;1512
45;67;1487
46;61;1463
47;62;1440
48;60;1418
49;59;1397
50;64;1377
51;61;1359
52;56;1341
53;60;1323
54;63;1305
55;72;1289
56;57;1275
57;59;1261
58;59;1248
59;58;1237
60;58;1227
61;55;1217
62;56;1207
63;61;1198
64;57;1190
65;55;1183
66;64;1176
67;56;1170
68;57;1164
69;61;1159
70;57;1154
71;56;1149
72;58;1144
73;56;1139
74;58;1134
75;61;1129
76;63;1125
77;60;1121
78;61;1117
79;58;1113
80;63;1109
81;61;1105
82;57;1101
83;58;1097
84;61;1093
85;57;1089
86;59;1085
87;64;1081
88;58;1077
89;58;1073
90;60;1069
91;59;1065
92;58;1061
93;61;1057
94;58;1053
95;63;1049
96;59;1045
97;60;1041
98;63;1037
99;62;1033
100;59;1029
101;58;1025
102;58;1022
103;58;1021
104;64;1020
105;61;1019
106;57;1018
107;62;1017
108;61;1016
109;57;1015
110;58;1014
111;62;1013
112;57;1012
113;66;1011
114;61;1010
115;59;1009
116;62;1008
117;64;1007
118;62;1006
119;59;1005
120;61;1004
121;60;1003
122;63;1002
123;63;1002
124;59;1002
125;62;1002
126;61;1002
127;57;1002
128;58;1002
129;58;1002
130;58;1002
131;53;1002
132;61;1002
133;57;1002
134;59;1002
135;59;1002
136;57;1002
137;60;1002
138;60;1002
139;57;1002
140;58;1002
141;60;1002
142;58;1002
143;62;1002
144;59;1002
145;62;1002
146;63;1002
147;63;1002
148;59;1002
149;57;1002
150;60;1002
151;57;1002
152;56;1002
153;66;1002
154;58;1002
155;60;1002
156;59;1002
157;56;1002
158;56;1002
159;62;1002
160;60;1002
161;56;1002
162;62;1002
163;55;1002
164;59;1002
165;62;1002
166;58;1002
167;59;1002
168;57;1002
169;58;1002
170;57;1002
171;59;1002
172;56;1002
173;56;1002
174;62;1002
175;58;1002
176;60;1002
177;60;1002
178;57;1002
179;57;1002
180;61;1002
181;61;1002
182;57;1002
183;58;1002
184;58;1002
185;57;1002
186;62;1002
187;63;1002
188;58;1002
189;59;1002
190;58;1002
191;57;1002
192;60;1002
193;62;1002
194;57;1002
195;58;1002
196;57;1002
197;59;1002
198;61;1002
199;61;1002
200;57;1002
201;60;1002
202;56;1002
203;56;1002
204;54;1002
205;61;1002
206;57;1002
207;59;1002
208;59;1002
209;63;1002
210;61;1002
211;63;1002
212;57;1002
213;57;1002
214;56;1002
215;58;1002
216;61;1002
217;63;1002
218;61;1002
219;57;1002
220;60;1002
221;56;1002
222;60;1002
223;63;1002
224;58;1002
225;57;1002
226;59;1002
227;56;1002
228;56;1002
229;63;1002
230;61;1002
231;73;1002
232;63;1002
233;61;1002
234;61;1002
235;57;1002
236;63;1002
237;55;1002
238;56;1002
239;57;1002
240;59;1002
241;65;1002
242;58;1002
243;63;1002
244;59;1002
245;56;1002
246;58;1002
247;58;1002
248;56;1002
249;60;1002
250;64;1002
251;61;1002
252;59;1002
253;59;1002
254;56;1002
255;56;1002
256;59;1002
257;62;1002
258;59;1002
259;60;1002
260;59;1002
261;59;1002
262;62;1002
263;60;1002
264;62;1002
265;60;1002
266;58;1002
267;58;1002
268;59;1002
269;56;1002
270;61;1002
271;61;1002
272;55;1002
273;56;1002
274;59;1002
275;56;1002
276;56;1002
277;62;1002
278;56;1002
279;58;1002
280;61;1002
281;57;1002
282;58;1002
283;67;1002
284;57;1002
285;62;1002
286;61;1002
287;59;1002
288;58;1002
289;59;1002
290;59;1002
291;57;1002
292;59;1002
293;58;1002
294;57;1002
295;64;1002
296;56;1002
297;59;1002
298;61;1002
299;56;1002
300;67;1002
