tick;time;drops
0;141;44268
1;226;44268
2;169;33714
3;140;28976
4;125;25134
5;126;21855
6;110;19042
7;115;16620
8;104;14531
9;100;12742
10;98;11223
11;95;9939
12;85;8830
13;84;7874
14;79;7060
15;76;6351
16;77;5742
17;79;5226
18;69;4771
19;68;4388
20;70;4051
21;65;3750
22;64;3471
23;65;3223
24;65;3005
25;63;2819
26;76;2660
27;69;2520
28;62;2396
29;61;2290
30;58;2194
31;60;2107
32;60;2031
33;58;1964
34;58;1905
35;59;1852
36;58;1801
37;65;1756
38;59;1712
39;57;1675
40;59;1639
41;59;1605
42;58;1572
43;57;1541
44;62;1512
45;59;1487
46;64;1463
47;74;1440
48;60;1418
49;59;1397
50;58;1377
51;59;1359
52;58;1341
53;59;1323
54;57;1305
55;58;1289
56;59;1275
57;58;1261
58;61;1248
59;59;1237
60;58;1227
61;57;1217
62;58;1207
63;57;1198
64;58;1190
65;60;1183
66;57;1176
67;57;1170
68;63;1164
69;56;1159
70;56;1154
71;57;1149
72;58;1144
73;58;1139
74;60;1134
75;59;1129
76;60;1125
77;67;1121
78;62;1117
79;62;1113
80;60;1109
81;59;1105
82;59;1101
83;61;1097
84;65;1093
85;58;1089
86;65;1085
87;63;1081
88;64;1077
89;59;1073
90;62;1069
91;57;1065
92;58;1061
93;56;1057
94;61;1053
95;58;1049
96;56;1045
97;56;1041
98;63;1037
99;57;1033
100;58;1029
101;61;1025
102;57;1022
103;59;1021
104;61;1020
105;57;1019
106;62;1018
107;64;1017
108;58;1016
109;59;1015
110;61;1014
111;62;1013
112;59;1012
113;63;1011
114;58;1010
115;66;1009
116;58;1008
117;57;1007
118;65;1006
119;60;1005
120;57;1004
121;57;1003
122;60;1002
123;57;1002
124;60;1002
125;60;1002
126;57;1002
127;59;1002
128;62;1002
129;57;1002
130;58;1002
131;61;1002
132;61;1002
133;57;1002
134;60;1002
135;57;1002
136;58;1002
137;63;1002
138;55;1002
139;59;1002
140;68;1002
141;60;1002
142;59;1002
143;60;1002
144;61;1002
145;58;1002
146;57;1002
147;58;1002
148;60;1002
149;58;1002
150;57;1002
151;57;1002
152;61;1002
153;59;1002
154;59;1002
155;63;1002
156;62;1002
157;61;1002
158;60;1002
159;57;1002
160;57;1002
161;60;1002
162;58;1002
163;60;1002
164;59;1002
165;55;1002
166;62;1002
167;63;1002
168;58;1002
169;63;1002
170;64;1002
171;57;1002
172;63;1002
173;61;1002
174;60;1002
175;57;1002
176;62;1002
177;61;1002
178;62;1002
179;60;1002
180;57;1002
181;62;1002
182;60;1002
183;60;1002
184;59;1002
185;60;1002
186;60;1002
187;61;1002
188;61;1002
189;57;1002
190;61;1002
191;58;1002
192;56;1002
193;56;1002
194;59;1002
195;59;1002
196;63;1002
197;67;1002
198;61;1002
199;59;1002
200;59;1002
201;54;1002
202;59;1002
203;57;1002
204;57;1002
205;56;1002
206;59;1002
207;61;1002
208;62;1002
209;63;1002
210;58;1002
211;58;1002
212;58;1002
213;57;1002
214;60;1002
215;60;1002
216;55;1002
217;56;1002
218;59;1002
219;57;1002
220;61;1002
221;60;1002
222;60;1002
223;58;1002
224;60;1002
225;64;1002
226;58;1002
227;60;1002
228;58;1002
229;57;1002
230;62;1002
231;56;1002
232;56;1002
233;59;1002
234;57;1002
235;61;1002
236;60;1002
237;57;1002
238;63;1002
239;60;1002
240;65;1002
241;57;1002
242;62;1002
243;59;1002
244;62;1002
245;60;1002
246;60;1002
247;57;1002
248;61;1002
249;57;1002
250;58;1002
251;60;1002
252;57;1002
253;55;1002
254;65;1002
255;58;1002
256;57;1002
257;59;1002
258;58;1002
259;57;1002
260;60;1002
261;58;1002
262;60;1002
263;59;1002
264;56;1002
265;57;1002
266;59;1002
267;57;1002
268;57;1002
269;59;1002
270;62;1002
271;62;1002
272;63;1002
273;60;1002
274;58;1002
275;60;1002
276;57;1002
277;62;1002
278;62;1002
279;60;1002
280;63;1002
281;66;1002
282;61;1002
283;62;1002
284;65;1002
285;63;1002
286;58;1002
287;60;1002
288;57;1002
289;58;1002
290;58;1002
291;57;1002
292;62;1002
293;61;1002
294;56;1002
295;62;1002
296;62;1002
297;64;1002
298;58;1002
299;62;1002
300;56;1002
