tick;time;time_patch;time_drop;drops
0;206;151;51.99999999999999;44268
1;235;113;77.00000000000001;44268
2;162;83;47;33714
3;155;74.00000000000001;41.99999999999999;28976
4;157;68;50;25134
5;123;61;32;21855
6;126;61;28.999999999999996;19042
7;110;53.00000000000001;24.999999999999993;16620
8;108;52.00000000000001;22.999999999999993;14531
9;111;52;22.000000000000007;12742
10;105;48;30;11223
11;88;48.00000000000001;16.999999999999986;9939
12;86;44.00000000000001;15;8830
13;85;45.00000000000001;13.999999999999998;7874
14;79;42;12.999999999999998;7060
15;78;44;11.999999999999996;6351
16;80;44.00000000000001;10.999999999999996;5742
17;80;45.00000000000001;10.999999999999996;5226
18;82;51.99999999999999;9.000000000000007;4771
19;74;44;8.999999999999995;4388
20;72;40.99999999999999;9.000000000000007;4051
21;75;43;8.999999999999995;3750
22;71;40.99999999999999;8.000000000000007;3471
23;74;44;7.999999999999993;3223
24;63;39;8;3005
25;68;39.99999999999999;8.000000000000007;2819
26;72;39.99999999999999;7.000000000000006;2660
27;76;48;6.999999999999992;2520
28;70;39.99999999999999;7.000000000000006;2396
29;66;40.00000000000001;6.999999999999999;2290
30;70;41.99999999999999;7.000000000000006;2194
31;68;40.00000000000001;5.999999999999998;2107
32;68;40.99999999999999;7.000000000000006;2031
33;64;39.00000000000001;5.999999999999998;1964
34;65;37.00000000000001;5.999999999999998;1905
35;68;40.00000000000001;6.999999999999999;1852
36;66;38.00000000000001;5.999999999999998;1801
37;80;51.99999999999999;5.000000000000004;1756
38;63;37.00000000000001;5.999999999999998;1712
39;66;39.00000000000001;4.999999999999997;1675
40;66;38.00000000000001;5.999999999999998;1639
41;65;40.00000000000001;5.999999999999998;1605
42;67;41.99999999999999;6.000000000000005;1572
43;65;39.00000000000001;5.999999999999998;1541
44;64;38.00000000000001;5.999999999999998;1512
45;63;39;5.999999999999998;1487
46;77;39.00000000000001;15.999999999999993;1463
47;65;40;5.999999999999998;1440
48;62;39;5.999999999999998;1418
49;67;41.99999999999999;5.000000000000004;1397
50;61;36;6.000000000000005;1377
51;62;39;5.999999999999998;1359
52;59;37;6.000000000000005;1341
53;59;38;5.000000000000004;1323
54;66;41;5.999999999999998;1305
55;59;36;5.000000000000004;1289
56;75;49;6.999999999999992;1275
57;64;39.00000000000001;4.999999999999997;1261
58;64;40.00000000000001;4.999999999999997;1248
59;67;41.99999999999999;6.000000000000005;1237
60;63;40;4.999999999999997;1227
61;59;37;6.000000000000005;1217
62;58;37;5.000000000000004;1207
63;62;38;5.999999999999998;1198
64;65;41;4.999999999999997;1190
65;62;39;4.999999999999997;1183
66;74;51.00000000000001;4.99999999999999;1176
67;60;38;5.000000000000004;1170
68;63;40;5.999999999999998;1164
69;65;39.00000000000001;4.999999999999997;1159
70;62;38;4.999999999999997;1154
71;67;43;5.000000000000004;1149
72;61;39;4.999999999999997;1144
73;63;39;5.999999999999998;1139
74;58;37.00000000000001;4.999999999999997;1134
75;62;39;4.999999999999997;1129
76;69;44;5.000000000000004;1125
77;60;39;4.999999999999997;1121
78;61;39;5.000000000000004;1117
