tick;time;time_patch;time_drop;drops
0;144;79;64.99999999999999;44268
1;156;64;62;44268
2;114;55;59.00000000000001;43922
3;124;60;63;43605
4;141;62;78.99999999999999;43295
5;139;64;74.00000000000001;43005
6;145;58;86;42724
7;150;62;87;42462
8;151;58;92;42197
9;153;57;94;41949
10;159;64;91;41721
11;157;60;96;41499
12;170;65;101;41294
13;175;70;103.99999999999999;41097
14;174;66;106.99999999999999;40905
15;185;64;119;40718
16;180;64;112.99999999999999;40540
17;192;67;123;40369
18;187;65;120;40210
19;202;65.99999999999999;129;40070
20;196;65;127;39924
21;204;66;137;39782
22;216;63;148;39640
23;208;66;139.99999999999997;39501
24;206;66;136.99999999999997;39366
25;217;71;144.00000000000003;39227
26;210;72;136;39092
27;217;68;147;38954
28;212;67;143;38822
29;226;70;154;38698
30;217;68;147;38576
31;222;78;143.00000000000003;38467
32;226;67.99999999999999;151.00000000000003;38355
33;221;69;150;38239
34;229;69;158;38118
35;224;71;151.00000000000003;37996
36;230;73;155.00000000000003;37870
37;224;68;154;37743
38;231;75;154.00000000000003;37615
39;236;74;160.00000000000003;37488
40;229;74;153.00000000000003;37360
41;237;73;161.99999999999997;37234
42;237;70;164.99999999999997;37112
43;231;73;156.00000000000003;36995
44;240;73;161.99999999999997;36886
45;235;72;161.00000000000003;36779
46;240;80;157.99999999999997;36682
47;241;76;162.99999999999997;36589
48;236;72;162.99999999999997;36500
49;243;73;167.99999999999997;36412
50;241;73;165.99999999999997;36330
51;233;68.99999999999999;158.00000000000003;36257
52;247;74;169.99999999999997;36187
53;237;71;163.99999999999997;36117
54;235;73;160.00000000000003;36061
55;249;75;172;36010
56;239;71;165.99999999999997;35965
57;243;81;159.99999999999997;35926
58;248;73;168.99999999999997;35892
59;239;71;166.99999999999997;35864
60;253;87;164;35843
61;249;75;172;35825
62;242;72;167.99999999999997;35807
63;250;84;164.99999999999997;35793
64;250;75;168.99999999999997;35781
65;242;70;169.99999999999997;35773
66;247;82;163.99999999999997;35766
67;256;77;172;35764
68;250;79;168.99999999999997;35763
69;252;83;163.99999999999997;35763
70;251;75;174;35763
71;243;72;168.99999999999997;35763
72;250;83;164.99999999999997;35763
73;252;73;176;35763
74;247;73;170.99999999999997;35763
75;249;81;165.99999999999997;35763
76;255;76;177;35763
77;244;72;169.99999999999997;35763
78;253;82;169.99999999999997;35763
79;264;85;177;35763
80;260;75;183;35763
81;255;75;169.99999999999997;35763
82;251;70;179;35763
83;257;78;178;35763
84;248;72;174;35763
85;258;79;177;35763
86;261;78;181;35763
87;250;74;175;35763
88;265;84;176;35763
89;258;77;178;35763
90;254;77;175;35763
91;261;86;173.00000000000003;35763
92;257;75;179;35763
93;259;73;184;35763
94;253;79;173;35763
95;261;77;182;35763
96;260;74;184;35763
97;257;77;175;35763
98;261;84;175;35763
99;263;79;180;35763
100;257;76;179;35763
101;260;76;182;35763
102;261;75;179;35763
103;260;74;185;35763
104;257;80;175;35763
105;260;76;182;35763
106;260;76;182;35763
107;249;72;174;35763
108;262;82;177;35763
109;262;80;180;35763
110;259;73;182;35763
111;252;74;176;35763
112;262;81;179;35763
113;259;74;183;35763
114;253;73;178;35763
115;262;84;176;35763
116;263;76;185;35763
117;263;79;182;35763
118;253;74;177;35763
119;263;80;181;35763
120;261;79;180;35763
121;254;75;177;35763
122;265;89;174.00000000000003;35763
123;262;75;184;35763
124;259;74;183;35763
125;253;78;173;35763
126;261;77;182;35763
127;261;78;181;35763
128;263;74;182;35763
129;263;86;176.00000000000003;35763
130;260;78;180;35763
131;265;75;179;35763
132;255;77;176;35763
133;261;77;179;35763
134;280;92;186.00000000000003;35763
135;253;78;173;35763
136;261;82;177;35763
137;260;77;181;35763
138;257;76;179;35763
139;263;81;180;35763
140;263;82;179;35763
141;258;73;184;35763
142;251;71;178;35763
143;259;80;177;35763
144;255;72;181;35763
145;253;75;174;35763
146;259;81;173;35763
147;261;77;183;35763
148;261;79;180;35763
149;256;75;179;35763
150;262;80;180;35763
151;261;74;182;35763
152;252;73;177;35763
153;263;86;176.00000000000003;35763
154;263;78;183;35763
155;258;73;183;35763
156;254;76;173;35763
157;264;78;185;35763
158;260;77;181;35763
159;253;74;177;35763
160;265;87;176.00000000000003;35763
161;264;79;182;35763
162;259;74;184;35763
163;254;78;175;35763
164;264;80;182;35763
165;259;71;186;35763
166;250;75;173;35763
167;261;84;174;35763
168;261;78;181;35763
169;256;74;175;35763
170;253;75;176;35763
171;265;82;181;35763
172;260;74;184;35763
173;256;80;174;35763
174;260;84.99999999999999;172;35763
175;260;74;184;35763
176;252;76;174;35763
177;260;82;176;35763
178;265;79;184;35763
179;262;74;180;35763
180;256;77;178;35763
181;280;80;196;35763
182;258;74;182;35763
183;253;75;176;35763
184;281;82.99999999999999;191.00000000000003;35763
185;267;83;182;35763
186;258;73;180;35763
187;258;75;181;35763
188;251;73;176;35763
189;245;65;176;35763
190;243;66;175;35763
191;249;75;173;35763
192;250;66.99999999999999;176;35763
193;256;68;186;35763
194;241;67;172;35763
195;246;68;174;35763
196;255;73;180;35763
197;258;80;177;35763
198;259;82;175;35763
199;261;75;185;35763
200;260;78;180;35763
201;254;74;179;35763
202;261;77;182;35763
203;269;79;183;35763
204;252;73;178;35763
205;262;86;174.00000000000003;35763
206;260;75;182;35763
207;255;76;177;35763
208;252;73;174;35763
209;260;77;181;35763
210;262;75;182;35763
211;262;74;186;35763
212;263;86;176.00000000000003;35763
213;262;79;181;35763
214;252;74;176;35763
215;261;84;176;35763
216;259;76;181;35763
217;262;76;184;35763
218;252;76;174;35763
219;261;77;182;35763
220;261;77;182;35763
221;255;75;179;35763
222;263;83;178;35763
223;259;79;179;35763
224;261;73;186;35763
225;252;76;174;35763
226;278;95;179.00000000000003;35763
227;247;64;180;35763
228;245;69;173;35763
229;258;79;177;35763
230;250;68;180;35763
231;251;69;180;35763
232;242;66;174;35763
233;249;68;179;35763
234;245;67;176;35763
235;246;66;176;35763
236;251;75;173;35763
237;254;70;179;35763
238;252;68;182;35763
239;244;66;176;35763
240;251;72;178;35763
241;260;68;190;35763
242;241;65;174;35763
243;251;76;173;35763
244;251;68;182;35763
245;244;66;177;35763
246;241;66;170.99999999999997;35763
247;253;68;183;35763
248;250;69;180;35763
249;241;66;170.99999999999997;35763
250;248;74;172;35763
251;247;65;179;35763
252;240;65;170.99999999999997;35763
253;250;71;176;35763
254;250;67;181;35763
255;248;68;179;35763
256;244;66;176;35763
257;250;69;179;35763
258;247;68;177;35763
259;250;69;179;35763
260;249;74;174;35763
261;271;80;188;35763
262;271;77;189;35763
263;257;78;177;35763
264;268;75;190;35763
265;263;73;188;35763
266;252;74;174;35763
267;259;82;175;35763
268;263;80;181;35763
269;264;75;186;35763
270;255;76;177;35763
271;261;79;180;35763
272;263;74;187;35763
273;255;76;178;35763
274;263;84;177;35763
275;260;75;183;35763
276;259;77;180;35763
277;255;73;180;35763
278;263;81;180;35763
279;261;75;184;35763
280;271;75;193;35763
281;269;94;173.00000000000003;35763
282;259;73;184;35763
283;260;79;180;35763
284;255;74;177;35763
285;260;77;182;35763
286;259;74;181;35763
287;253;74;178;35763
288;263;89;172;35763
289;262;75;184;35763
290;256;77;177;35763
291;260;85;173;35763
292;262;77;183;35763
293;271;79;190;35763
294;262;76;182;35763
295;264;78;182;35763
296;262;78;182;35763
297;259;75;179;35763
298;261;85;175;35763
299;265;78;185;35763
300;261;73;186;35763
