tick;time;time_patch;time_drop;drops
0;111;65;45;44268
1;110;55;54;44268
2;136;53;82.00000000000001;43922
3;114;57;57;43605
4;115;51;64;43295
5;118;51;66;43005
6;134;55.99999999999999;74.00000000000001;42724
7;155;68;86;42462
8;154;57;96;42197
9;156;59;96;41949
10;164;60;100;41721
11;160;60;99;41499
12;172;63;101;41294
13;177;61;110.99999999999999;41097
14;174;62;106.99999999999999;40905
15;186;66;118;40718
16;184;63;117;40540
17;188;65;115.99999999999999;40369
18;192;69.99999999999999;119.00000000000001;40210
19;192;65;125;40070
20;201;70;129;39924
21;201;68;131;39782
22;207;74;131;39640
23;203;67;134;39501
24;211;74;135;39366
25;210;68;141;39227
26;214;76;137;39092
27;220;67.99999999999999;145.00000000000003;38954
28;215;67;146;38822
29;222;69;152;38698
30;217;68;147;38576
31;223;72;149.00000000000003;38467
32;220;69.99999999999999;145.00000000000003;38355
33;229;77;151.00000000000003;38239
34;229;70;157;38118
35;222;70;150;37996
36;229;73;154.00000000000003;37870
37;228;69;157;37743
38;231;70;159;37615
39;234;72;160.00000000000003;37488
40;227;73;152.00000000000003;37360
41;239;73;163.99999999999997;37234
42;229;71;157.00000000000003;37112
43;241;83;156.99999999999997;36995
44;239;73;161.99999999999997;36886
45;231;69;160;36779
46;241;74;164.99999999999997;36682
47;239;73;162.99999999999997;36589
48;237;71;163.00000000000003;36500
49;244;75;166.99999999999997;36412
50;236;73;160.00000000000003;36330
51;241;78;158.99999999999997;36257
52;244;74;167.99999999999997;36187
53;239;74;162.99999999999997;36117
54;244;85;156.99999999999997;36061
55;243;72;168.99999999999997;36010
56;239;72;164.99999999999997;35965
57;247;77;167.99999999999997;35926
58;245;72;172;35892
59;241;75;163.99999999999997;35864
60;245;75;167.99999999999997;35843
61;250;74;175;35825
62;238;69.99999999999999;165.99999999999997;35807
63;248;78;166.99999999999997;35793
64;249;73;174;35781
65;238;69;167.99999999999997;35773
66;248;78;167.99999999999997;35766
67;253;73;177;35764
68;243;74;167.99999999999997;35763
69;251;79;169.99999999999997;35763
70;250;74;174;35763
71;242;71;168.99999999999997;35763
72;258;81;170.99999999999997;35763
73;252;73;172;35763
74;244;73;168.99999999999997;35763
75;262;82;178;35763
76;254;74;178;35763
77;249;76;172;35763
78;255;79;174;35763
79;256;75;179;35763
80;250;77;170.99999999999997;35763
81;250;80;166.99999999999997;35763
82;257;76;179;35763
83;253;78;169.99999999999997;35763
84;255;79;174;35763
85;257;75;180;35763
86;254;75;178;35763
87;251;74;175;35763
88;257;77;179;35763
89;257;73;178;35763
90;252;75;175;35763
91;260;80;177;35763
92;260;75;182;35763
93;256;77;177;35763
94;256;83;170.99999999999997;35763
95;259;76;182;35763
96;262;76;180;35763
97;256;78;175;35763
98;272;80;190;35763
99;257;77;178;35763
100;258;75;182;35763
101;262;88;172;35763
102;262;78;182;35763
103;261;74;179;35763
104;254;77;173;35763
105;263;80;182;35763
106;261;78;181;35763
107;258;77;179;35763
108;260;84;175;35763
109;257;76;179;35763
110;252;74;177;35763
111;261;83;176;35763
112;260;76;182;35763
113;273;82;189;35763
114;255;78;175;35763
115;266;81;183;35763
116;262;80;180;35763
117;254;75;177;35763
118;266;83;178;35763
119;260;80;178;35763
120;262;76;184;35763
121;259;82;175;35763
122;264;79;183;35763
123;260;74;184;35763
124;252;77;173;35763
125;263;82;178;35763
126;263;78;183;35763
127;261;75;185;35763
128;254;74;177;35763
129;262;81;179;35763
130;261;75;184;35763
131;253;78;174;35763
132;268;82.99999999999999;174.00000000000003;35763
133;259;74;184;35763
134;259;76;181;35763
135;252;73;177;35763
136;263;80;180;35763
137;259;75;180;35763
138;255;74;179;35763
139;261;87;172;35763
140;261;74;182;35763
141;256;77;177;35763
142;262;81.99999999999999;172;35763
143;268;83;183;35763
144;259;77;181;35763
145;252;74;176;35763
146;275;81;193;35763
147;259;75;181;35763
148;257;72;179;35763
149;261;86;173.00000000000003;35763
150;265;80;184;35763
151;260;74;183;35763
152;259;76;175;35763
153;263;78;183;35763
154;262;80;180;35763
155;263;77;184;35763
156;274;87;185.00000000000003;35763
157;263;77;179;35763
158;258;73;183;35763
159;254;79;173;35763
160;263;77;185;35763
161;260;73;183;35763
162;252;73;174;35763
163;260;82;176;35763
164;264;79;183;35763
165;265;79;183;35763
166;260;80;178;35763
167;262;79;179;35763
168;264;77;186;35763
169;255;78;175;35763
170;260;83;175;35763
171;261;74;185;35763
172;263;77;180;35763
173;251;74;175;35763
174;267;83;182;35763
175;265;78;185;35763
176;256;76;179;35763
177;261;86;172;35763
178;258;73;183;35763
179;255;77;173;35763
180;262;83;178;35763
181;262;78;182;35763
182;259;75;180;35763
183;253;74;178;35763
184;268;91;173.00000000000003;35763
185;258;74;183;35763
186;255;75;178;35763
187;260;84;173;35763
188;262;77;183;35763
189;265;79;181;35763
190;253;75;177;35763
191;261;78;181;35763
192;262;80;180;35763
193;254;75;177;35763
194;258;84;172;35763
195;262;77;182;35763
196;264;75;186;35763
197;256;81;174;35763
198;261;77;182;35763
199;265;81;182;35763
200;255;75;178;35763
201;265;83;180;35763
202;265;80;179;35763
203;264;75;187;35763
204;254;78;174;35763
205;262;79;178;35763
206;258;74;182;35763
207;260;78;176;35763
208;297;91;204;35763
209;263;78;182;35763
210;264;77;184;35763
211;252;75;174;35763
212;263;78;178;35763
213;263;74;186;35763
214;254;78;173;35763
215;263;85;175;35763
216;260;75;182;35763
217;256;74;176;35763
218;261;82;176;35763
219;274;89;182.00000000000003;35763
220;259;73;183;35763
221;261;79;176;35763
222;265;85;178;35763
223;257;72;182;35763
224;258;79;175;35763
225;260;80;177;35763
226;262;79;180;35763
227;266;77;187;35763
228;257;77;176;35763
229;264;82;179;35763
230;257;71;184;35763
231;258;79;175;35763
232;258;81;175;35763
233;262;76;183;35763
234;259;75;181;35763
235;254;74;177;35763
236;264;81;179;35763
237;258;73;183;35763
238;258;73;181;35763
239;260;84;172;35763
240;262;76;183;35763
241;264;79;182;35763
242;257;76;176;35763
243;267;78;184;35763
244;262;77;181;35763
245;258;78;177;35763
246;262;86;173.00000000000003;35763
247;261;78;181;35763
248;259;74;182;35763
249;252;77;173;35763
250;263;79;181;35763
