tick;time;time_patch;time_drop;drops
0;134;81;52.00000000000001;44268
1;128;65;57.99999999999999;44268
2;128;59;68;43922
3;154;85;67.99999999999999;43605
4;126;57;69;43295
5;140;63;76.00000000000001;43005
6;149;58;90;42724
7;161;58;103.00000000000001;42462
8;145;57;87;42197
9;156;66;89;41949
10;173;62;108.00000000000001;41721
11;163;63;98;41499
12;166;61;103.00000000000001;41294
13;177;61;113.99999999999999;41097
14;179;64;111.99999999999999;40905
15;184;62;121;40718
16;181;61;119;40540
17;183;62;120;40369
18;194;70;122;40210
19;190;64;124;40070
20;203;69;132;39924
21;195;68;126;39782
22;213;71;139;39640
23;200;65;133;39501
24;209;65;142;39366
25;205;65;138.99999999999997;39227
26;214;74;138;39092
27;215;70;139.99999999999997;38954
28;218;78;138;38822
29;220;68.99999999999999;146.00000000000003;38698
30;216;66;148;38576
31;222;71;150.00000000000003;38467
32;217;68;146;38355
33;227;73;152.00000000000003;38239
34;225;68.99999999999999;151.00000000000003;38118
35;223;71;151.00000000000003;37996
36;235;75;158.00000000000003;37870
37;224;71;150.00000000000003;37743
38;231;75;154.00000000000003;37615
39;234;69;160;37488
40;226;70;154;37360
41;234;72;161.00000000000003;37234
42;226;69.99999999999999;151.00000000000003;37112
43;237;74;160.99999999999997;36995
44;236;71;163.99999999999997;36886
45;231;73;157.00000000000003;36779
46;237;70;165.99999999999997;36682
47;232;71;159.00000000000003;36589
48;241;81;156.99999999999997;36500
49;243;78;162.99999999999997;36412
50;239;71;165.99999999999997;36330
51;245;83;159.99999999999997;36257
52;242;76;164.99999999999997;36187
53;234;71;161.00000000000003;36117
54;245;73;166.99999999999997;36061
55;247;77;166.99999999999997;36010
56;236;71;163.00000000000003;35965
57;243;74;167.99999999999997;35926
58;258;69;185;35892
59;237;73;158.99999999999997;35864
60;246;75;168.99999999999997;35843
61;247;75;169.99999999999997;35825
62;241;75;160.99999999999997;35807
63;251;75;170.99999999999997;35793
64;249;74;173;35781
65;243;77;163.99999999999997;35773
66;247;73;172;35766
67;248;71;172;35764
68;242;75;165.99999999999997;35763
69;254;80;172;35763
70;246;71;173;35763
71;240;74;164.99999999999997;35763
72;247;73;172;35763
73;247;71;175;35763
74;241;75;163.99999999999997;35763
75;251;74;175;35763
76;253;73;175;35763
77;244;76;165.99999999999997;35763
78;255;79;174;35763
79;250;72;177;35763
80;247;76;168.99999999999997;35763
81;254;83;168.99999999999997;35763
82;255;75;178;35763
83;248;75;167.99999999999997;35763
84;255;83;169.99999999999997;35763
85;257;79;174;35763
86;250;74;170.99999999999997;35763
87;256;76;177;35763
88;258;81;175;35763
89;260;74;183;35763
90;254;75;174;35763
91;262;84;177;35763
92;256;74;180;35763
93;253;79;172;35763
94;258;83;173;35763
95;261;78;181;35763
96;263;77;172;35763
97;253;74;178;35763
98;261;79;179;35763
99;261;77;178;35763
100;254;76;176;35763
101;258;80;176;35763
102;257;74;181;35763
103;255;77;175;35763
104;263;87;174.00000000000003;35763
105;267;77;188;35763
106;260;78;181;35763
107;254;75;178;35763
108;260;77;180;35763
109;258;77;179;35763
110;252;73;176;35763
111;261;83;175;35763
112;262;78;179;35763
113;261;75;184;35763
114;252;78;172;35763
115;262;78;182;35763
116;263;78;183;35763
117;255;76;170.99999999999997;35763
118;259;84;174;35763
119;261;80;179;35763
120;259;75;183;35763
121;253;75;176;35763
122;265;81;179;35763
123;262;74;186;35763
124;256;79;175;35763
125;262;84;177;35763
126;260;76;182;35763
127;250;75;173;35763
128;255;77;177;35763
129;268;83;182;35763
130;261;75;180;35763
131;254;77;176;35763
132;266;89;175.00000000000003;35763
133;257;72;182;35763
134;253;74;177;35763
135;259;81.99999999999999;170;35763
136;261;78;181;35763
137;264;79;179;35763
138;255;75;179;35763
139;260;78;180;35763
140;258;78;178;35763
141;253;75;176;35763
142;262;85;172;35763
143;263;80;181;35763
144;260;76;182;35763
145;252;76;172;35763
146;264;81;181;35763
147;261;79;180;35763
148;254;74;178;35763
149;258;82;174;35763
150;263;80;181;35763
151;258;73;183;35763
152;270;95;173.00000000000003;35763
153;262;78;183;35763
154;262;76;184;35763
155;255;78;173;35763
156;261;83;176;35763
157;265;80;181;35763
158;264;75;187;35763
159;254;76;176;35763
160;260;80;178;35763
161;264;80;182;35763
162;255;79;175;35763
163;263;83;175;35763
164;264;77;185;35763
165;252;76;173;35763
166;269;73;194;35763
167;260;78;178;35763
168;263;74;184;35763
169;253;77;175;35763
170;260;86;171;35763
171;258;74;182;35763
172;250;76;173;35763
173;254;79;172;35763
174;260;76;181;35763
175;259;77;180;35763
176;261;77;180;35763
177;263;81;181;35763
