tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
85;87;38;19;1089;9;13;6;0;0;15;0
86;89;37;17;1085;8;12;6;0;0;15;0
87;89;40;16;1081;9;14;7;0;0;13;0
88;84;36;14;1077;9;12;6;0;0;11;0
89;86;37;16;1073;9;12;6;0;0;13;0
90;87;39;15;1069;9;13;6;0;0;13;0
91;83;35;16;1065;8;11;6;0;0;14;0
92;92;41;15;1061;9;14;7;0;0;13;0
93;90;42;14;1057;10;15;7;0;0;12;0
94;89;38;17;1053;9;13;6;0;0;14;0
95;85;36;17;1049;8;12;6;0;0;14;0
96;95;45;13;1045;10;16;8;0;0;11;0
97;96;40;23;1041;9;14;7;0;0;20;0
98;97;49;16;1037;9;24;6;0;0;13;0
99;91;41;17;1033;10;14;6;0;0;14;0
100;85;37;15;1029;8;13;6;0;0;12;0
101;91;38;16;1025;9;13;6;0;0;14;0
102;83;37;15;1022;9;12;6;0;0;12;0
103;85;36;16;1021;9;12;6;0;0;13;0
104;88;38;15;1020;9;13;6;0;0;12;0
105;87;36;15;1019;9;12;6;0;0;12;0
106;88;39;16;1018;9;13;6;0;0;13;0
107;92;38;19;1017;9;13;7;0;0;16;0
108;91;39;18;1016;10;13;6;0;0;15;0
109;88;36;17;1015;8;12;6;0;0;15;0
110;86;37;16;1014;8;12;6;0;0;14;0
111;92;44;15;1013;10;16;8;0;0;13;0
112;88;37;17;1012;9;12;6;0;0;15;0
113;89;38;17;1011;9;13;6;0;0;14;0
114;85;40;13;1010;10;14;6;0;0;10;0
115;85;36;15;1009;9;12;6;0;0;12;0
116;96;43;20;1008;10;15;7;0;0;17;0
117;92;40;17;1007;9;14;7;0;0;14;0
118;84;35;14;1006;8;12;6;0;0;12;0
119;93;42;12;1005;10;15;7;0;0;10;0
120;81;38;13;1004;9;12;6;0;0;11;0
121;81;38;13;1003;9;13;6;0;0;11;0
122;72;36;1;1002;8;12;6;0;0;0;0
123;83;38;1;1002;9;13;6;0;0;0;0
124;86;39;1;1002;9;13;6;0;0;0;0
125;91;43;2;1002;9;16;7;0;0;0;0
126;95;48;1;1002;10;19;9;0;0;0;0
127;85;46;2;1002;9;18;8;0;0;0;0
128;85;43;2;1002;9;16;7;0;0;0;0
129;93;52;2;1002;10;14;18;0;0;0;0
130;88;42;2;1002;10;15;7;0;0;0;0
131;86;42;1;1002;10;14;7;0;0;0;0
132;89;39;2;1002;9;13;6;0;0;0;0
133;82;36;1;1002;8;12;6;0;0;0;0
134;89;40;2;1002;10;14;6;0;0;0;0
135;90;41;2;1002;10;14;6;0;0;0;0
136;82;36;1;1002;8;12;6;0;0;0;0
137;86;37;2;1002;9;12;6;0;0;0;0
138;86;38;1;1002;9;13;6;0;0;0;0
139;84;38;1;1002;8;13;6;0;0;0;0
140;89;40;1;1002;9;14;6;0;0;0;0
141;84;40;3;1002;10;14;6;0;0;0;0
142;85;40;2;1002;9;13;7;0;0;0;0
143;83;41;2;1002;9;14;6;0;0;0;0
144;91;41;1;1002;9;14;7;0;0;0;0
145;84;38;2;1002;9;13;7;0;0;0;0
146;86;40;2;1002;10;14;6;0;0;0;0
147;80;37;1;1002;8;12;6;0;0;0;0
148;84;37;1;1002;8;12;6;0;0;0;0
149;86;39;2;1002;9;13;6;0;0;0;0
150;85;39;2;1002;9;13;6;0;0;0;0
151;87;40;3;1002;10;14;6;0;0;0;0
152;84;41;1;1002;10;14;6;0;0;0;0
153;84;41;2;1002;10;14;6;0;0;0;0
154;87;39;2;1002;9;13;6;0;0;0;0
155;82;37;2;1002;9;12;6;0;0;0;0
156;90;39;2;1002;9;14;6;0;0;0;0
157;80;36;1;1002;8;12;6;0;0;0;0
158;90;41;1;1002;10;14;7;0;0;0;0
159;86;41;2;1002;9;14;6;0;0;0;0
160;98;51;2;1002;10;25;6;0;0;0;0
161;84;38;1;1002;9;13;6;0;0;0;0
162;87;40;2;1002;10;14;7;0;0;0;0
163;83;39;2;1002;10;13;6;0;0;0;0
164;83;39;2;1002;9;13;6;0;0;0;0
165;87;40;2;1002;10;14;6;0;0;0;0
166;85;39;2;1002;10;13;6;0;0;0;0
167;82;38;1;1002;9;13;6;0;0;0;0
168;86;37;1;1002;9;12;6;0;0;0;0
169;84;36;2;1002;8;12;6;0;0;0;0
170;88;37;1;1002;8;12;6;0;0;0;0
171;87;40;2;1002;9;14;7;0;0;0;0
172;83;39;1;1002;9;13;6;0;0;0;0
173;84;38;4;1002;9;13;6;0;1;0;1
174;88;39;2;1002;9;13;6;0;0;0;0
175;83;39;2;1002;9;13;6;0;0;0;0
176;89;39;1;1002;9;13;6;0;0;0;0
177;80;37;1;1002;8;12;6;0;0;0;0
178;89;39;2;1002;9;13;6;0;0;0;0
179;89;40;3;1002;10;14;7;0;0;0;0
180;87;39;1;1002;9;13;6;0;0;0;0
181;81;36;2;1002;8;12;6;0;0;0;0
182;87;34;1;1002;8;11;6;0;0;0;0
183;88;40;1;1002;9;14;6;0;0;0;0
184;83;38;2;1002;9;13;6;0;0;0;0
185;82;37;2;1002;8;12;6;0;0;0;0
186;92;40;2;1002;10;14;7;0;0;0;0
187;81;39;3;1002;9;13;6;0;0;0;0
188;87;35;2;1002;8;11;6;0;0;0;0
189;86;39;1;1002;9;13;6;0;0;0;0
190;90;38;2;1002;9;13;6;0;0;0;0
191;91;46;1;1002;9;18;8;0;0;0;0
192;98;52;1;1002;10;23;9;0;0;0;0
193;101;60;1;1002;10;19;21;0;0;0;0
194;77;39;1;1002;9;13;6;0;0;0;0
195;82;36;1;1002;8;12;6;0;0;0;0
196;89;41;2;1002;10;14;7;0;0;0;0
197;89;38;2;1002;9;13;6;0;0;0;0
198;85;38;2;1002;9;13;6;0;0;0;0
199;79;36;2;1002;8;12;6;0;0;0;0
200;89;38;1;1002;9;12;6;0;0;0;0
201;93;44;2;1002;10;15;7;0;0;0;0
202;89;46;2;1002;11;17;8;0;0;0;0
203;91;38;2;1002;9;14;6;0;0;0;0
204;89;39;2;1002;10;14;6;0;0;0;0
205;95;46;3;1002;10;17;7;0;0;0;0
206;92;39;1;1002;9;13;7;0;0;0;0
207;92;40;2;1002;10;14;6;0;0;0;0
208;86;40;2;1002;10;14;7;0;0;0;0
209;88;38;2;1002;9;13;6;0;0;0;0
210;87;38;1;1002;9;13;6;0;0;0;0
211;82;37;1;1002;8;12;6;0;0;0;0
212;86;37;2;1002;9;12;6;0;0;0;0
213;92;45;2;1002;10;16;8;0;0;0;0
214;92;45;1;1002;10;16;8;0;0;0;0
215;94;45;2;1002;10;16;7;0;0;0;0
216;93;39;2;1002;9;14;7;0;0;0;0
217;87;39;2;1002;9;14;6;0;0;0;0
218;83;35;1;1002;8;11;6;0;0;0;0
219;87;37;1;1002;9;12;6;0;0;0;0
220;90;42;1;1002;10;14;7;0;0;0;0
221;84;40;2;1002;10;13;6;0;0;0;0
222;84;35;2;1002;8;12;6;0;0;0;0
223;85;40;2;1002;10;14;6;0;0;0;0
224;83;39;1;1002;9;13;7;0;0;0;0
225;88;39;2;1002;9;14;7;0;0;0;0
226;86;39;1;1002;9;13;6;0;0;0;0
227;103;57;2;1002;9;31;7;0;0;0;0
228;86;44;1;1002;10;15;8;0;0;0;0
229;89;43;2;1002;11;15;7;0;0;0;0
230;87;37;2;1002;9;13;6;0;0;0;0
231;87;39;2;1002;9;13;6;0;0;0;0
232;87;40;1;1002;9;14;6;0;0;0;0
233;85;40;2;1002;9;14;6;0;0;0;0
234;84;36;1;1002;8;11;6;0;0;0;0
235;87;39;1;1002;9;13;6;0;0;0;0
236;87;38;2;1002;9;13;6;0;0;0;0
237;84;39;2;1002;9;13;6;0;0;0;0
238;89;43;1;1002;10;15;7;0;0;0;0
239;93;43;2;1002;10;15;7;0;0;0;0
240;105;47;2;1002;11;17;8;0;0;0;0
241;99;43;1;1002;9;15;7;0;0;0;0
242;110;40;1;1002;9;14;6;0;0;0;0
243;94;39;2;1002;9;13;7;0;0;0;0
244;87;39;1;1002;9;13;6;0;0;0;0
245;83;36;2;1002;8;12;6;0;0;0;0
246;90;38;2;1002;9;13;6;0;0;0;0
247;83;38;2;1002;9;13;6;0;0;0;0
248;92;45;1;1002;11;16;7;0;0;0;0
249;81;39;1;1002;9;13;6;0;0;0;0
250;89;42;2;1002;11;15;7;0;0;0;0
251;85;37;1;1002;8;12;6;0;0;0;0
252;88;39;2;1002;9;13;6;0;0;0;0
253;91;39;1;1002;9;13;6;0;0;0;0
254;84;40;2;1002;9;14;6;0;0;0;0
255;90;41;2;1002;10;14;7;0;0;0;0
256;88;40;2;1002;9;13;7;0;0;0;0
257;92;40;1;1002;9;14;6;0;0;0;0
258;82;38;1;1002;9;13;6;0;0;0;0
259;95;41;2;1002;10;15;6;0;0;0;0
260;88;39;2;1002;9;13;6;0;0;0;0
261;93;42;2;1002;9;16;7;0;0;0;0
262;88;46;2;1002;9;18;9;0;0;0;0
263;113;70;1;1002;11;20;28;0;0;0;0
264;83;39;3;1002;9;13;6;0;1;0;0
265;84;40;1;1002;9;14;6;0;0;0;0
266;92;41;1;1002;9;14;7;0;0;0;0
267;88;39;1;1002;9;13;6;0;0;0;0
268;94;40;2;1002;9;14;7;0;0;0;0
269;81;38;1;1002;9;12;6;0;0;0;0
270;85;35;2;1002;8;12;6;0;0;0;0
271;84;36;2;1002;8;12;6;0;0;0;0
272;86;39;1;1002;9;13;6;0;0;0;0
273;86;40;1;1002;9;13;6;0;0;0;0
274;93;45;1;1002;11;16;7;0;0;0;0
275;82;40;2;1002;9;13;7;0;0;0;0
276;84;39;2;1002;9;13;6;0;0;0;0
277;86;42;2;1002;10;15;7;0;0;0;0
278;87;37;2;1002;9;12;6;0;0;0;0
279;84;37;2;1002;8;12;6;0;0;0;0
280;88;38;2;1002;9;13;6;0;0;0;0
281;87;39;3;1002;9;13;6;0;0;0;0
282;88;39;1;1002;9;13;6;0;0;0;0
283;87;42;1;1002;10;14;7;0;0;0;0
284;87;39;2;1002;9;13;6;0;0;0;0
285;81;37;1;1002;8;12;6;0;0;0;0
286;90;39;2;1002;9;14;6;0;0;0;0
287;87;41;1;1002;10;14;6;0;0;0;0
288;84;41;2;1002;10;14;6;0;0;0;0
289;82;40;2;1002;10;14;7;0;0;0;0
290;82;41;1;1002;10;14;7;0;0;0;0
291;80;38;2;1002;9;13;6;0;0;0;0
292;92;40;2;1002;9;14;7;0;0;0;0
293;82;38;1;1002;9;13;6;0;0;0;0
294;87;39;2;1002;9;13;6;0;0;0;0
295;83;38;2;1002;9;13;6;0;0;0;0
296;92;41;2;1002;9;14;7;0;0;0;0
297;84;40;1;1002;10;14;7;0;0;0;0
298;84;40;2;1002;10;14;6;0;0;0;0
299;101;59;1;1002;9;33;6;0;0;0;0
300;82;38;2;1002;9;13;6;0;0;0;0
