tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;209;111;97;44268;16;48;28;12;14;0;53
1;1070;61;804;44268;11;23;15;12;15;735;25
2;308;49;195;33714;10;21;8;8;9;151;17
3;255;45;168;28976;9;18;7;7;9;126;16
4;288;118;129;25134;11;87;9;6;9;91;14
5;211;50;121;21855;10;21;8;6;7;87;13
6;193;50;103;19042;10;19;9;5;6;73;12
7;168;41;89;16620;9;15;7;5;5;61;11
8;163;42;81;14531;9;15;7;4;6;54;10
9;141;39;67;12742;8;13;6;3;4;46;8
10;138;41;62;11223;10;14;7;3;4;40;8
11;127;41;52;9939;9;14;7;2;3;36;6
12;125;43;45;8830;9;15;7;2;3;30;5
13;119;41;40;7874;9;14;7;2;2;26;5
14;120;39;45;7060;9;13;7;2;3;29;7
15;112;41;35;6351;9;15;7;1;2;24;4
16;114;39;38;5742;9;13;7;2;2;25;5
17;109;41;33;5226;9;14;7;1;2;22;4
18;106;43;29;4771;9;16;7;1;2;18;4
19;106;48;22;4388;9;18;10;1;2;12;3
20;133;70;25;4051;9;43;7;1;1;18;2
21;97;36;26;3750;8;12;6;1;1;19;2
22;104;39;29;3471;9;13;6;1;1;21;3
23;98;39;26;3223;9;13;6;1;1;19;2
24;99;40;26;3005;9;14;6;1;1;19;2
25;98;41;22;2819;10;14;7;0;1;16;1
26;100;39;28;2660;9;13;7;1;1;22;2
27;97;40;22;2520;9;13;6;0;1;17;1
28;102;41;23;2396;9;14;7;0;1;19;1
29;98;39;23;2290;9;13;7;0;0;18;1
30;98;39;21;2194;9;13;6;0;0;17;1
31;95;39;21;2107;9;13;6;0;0;16;1
32;96;38;25;2031;9;13;6;0;0;20;1
33;92;38;21;1964;9;13;6;0;0;17;1
34;95;38;22;1905;9;13;6;0;1;17;1
35;93;37;23;1852;9;12;6;0;0;19;1
36;94;39;22;1801;9;13;6;0;0;18;1
37;99;44;22;1756;11;15;7;0;0;18;1
38;96;42;22;1712;9;15;6;0;0;18;1
39;93;38;21;1675;9;13;6;0;0;17;1
40;107;55;20;1639;9;29;7;0;1;15;1
41;93;39;21;1605;9;13;6;0;0;18;1
42;94;39;21;1572;9;13;6;0;0;19;1
43;89;36;19;1541;9;12;6;0;0;16;0
44;90;35;20;1512;8;12;6;0;0;16;1
45;92;39;19;1487;9;13;6;0;0;16;0
46;90;36;22;1463;8;12;6;0;0;18;1
47;100;42;21;1440;10;15;7;0;0;18;1
48;93;42;16;1418;10;15;7;0;0;13;0
49;94;39;20;1397;9;13;6;0;0;18;0
50;92;39;20;1377;9;13;6;0;0;16;0
51;95;45;17;1359;11;16;7;0;0;15;0
52;91;40;19;1341;9;14;6;0;0;16;0
53;94;42;19;1323;10;14;7;0;0;16;0
54;92;39;18;1305;9;13;6;0;0;15;0
55;91;39;18;1289;9;14;6;0;0;14;0
56;90;37;20;1275;9;12;6;0;0;17;0
57;90;37;17;1261;9;12;6;0;0;15;0
58;90;36;20;1248;8;12;6;0;0;18;0
59;91;40;18;1237;9;14;6;0;0;14;0
60;90;39;17;1227;10;13;6;0;0;15;0
61;91;42;16;1217;9;16;8;0;0;12;1
62;98;45;15;1207;9;17;8;0;0;12;0
63;95;46;14;1198;10;18;9;0;0;11;0
64;108;46;29;1190;9;18;9;0;1;25;1
65;92;46;10;1183;9;17;9;0;0;7;0
66;108;55;17;1176;9;14;21;0;0;14;0
67;92;39;18;1170;9;13;6;0;0;16;0
68;92;38;19;1164;9;13;6;0;0;17;0
69;87;35;17;1159;8;11;6;0;0;15;0
70;87;35;19;1154;8;11;6;0;0;16;0
71;91;37;20;1149;8;12;6;0;0;17;0
72;89;39;19;1144;9;13;6;0;0;17;0
73;89;36;17;1139;8;12;6;0;0;15;0
74;87;34;19;1134;8;11;6;0;0;16;0
75;87;36;18;1129;9;12;6;0;0;16;0
76;90;36;22;1125;9;12;6;0;0;20;0
77;93;38;19;1121;9;13;6;0;0;17;0
78;90;38;18;1117;9;13;6;0;0;15;0
79;90;38;18;1113;9;13;6;0;0;15;0
80;90;37;20;1109;9;12;6;0;0;17;0
81;92;36;20;1105;8;12;6;0;0;17;0
82;92;40;16;1101;10;13;6;0;0;14;0
83;90;37;20;1097;9;12;6;0;0;17;0
84;91;38;20;1093;9;13;6;0;0;18;0
85;100;40;23;1089;10;13;6;0;0;20;0
86;92;39;20;1085;9;13;6;0;0;17;0
87;94;40;16;1081;10;14;6;0;0;14;0
88;92;36;20;1077;8;12;6;0;0;17;0
89;86;37;17;1073;9;13;6;0;0;15;0
90;86;37;17;1069;9;12;6;0;0;15;0
91;92;40;17;1065;9;14;7;0;0;15;0
92;103;53;16;1061;9;27;6;0;0;13;0
93;96;38;27;1057;9;13;6;0;0;24;0
94;92;37;21;1053;9;12;6;0;0;19;0
95;91;38;19;1049;9;13;6;0;0;16;0
96;93;39;20;1045;9;13;6;0;0;18;0
97;106;40;24;1041;9;13;7;0;0;22;0
98;94;39;18;1037;9;13;7;0;0;15;0
99;91;41;16;1033;10;14;6;0;0;14;0
100;102;44;21;1029;10;16;8;0;0;18;0
101;93;36;20;1025;8;12;6;0;0;17;0
102;90;39;20;1022;9;13;6;0;0;17;0
103;91;37;19;1021;8;12;6;0;0;16;0
104;87;37;16;1020;9;12;6;0;0;15;0
105;97;40;21;1019;9;14;7;0;0;19;0
106;90;40;15;1018;10;13;6;0;0;13;0
107;89;38;18;1017;9;13;6;0;0;16;0
108;90;36;20;1016;9;12;6;0;0;17;0
109;92;43;16;1015;10;15;7;0;0;14;0
110;90;37;21;1014;8;12;6;0;0;19;0
111;87;41;14;1013;10;14;6;0;0;12;0
112;87;35;19;1012;8;11;6;0;0;17;0
113;88;36;16;1011;8;11;6;0;0;14;0
114;94;42;17;1010;10;14;7;0;0;15;0
115;87;38;17;1009;9;13;6;0;0;15;0
116;89;37;19;1008;9;12;6;0;0;16;0
117;87;41;15;1007;10;14;6;0;0;14;0
118;84;36;15;1006;9;12;6;0;0;13;0
119;93;47;10;1005;9;18;9;0;0;8;0
120;93;46;12;1004;10;18;9;0;0;9;0
121;91;41;17;1003;9;15;7;0;0;14;0
122;94;58;2;1002;11;30;6;0;0;0;0
123;83;39;2;1002;10;13;6;0;0;0;0
124;91;40;2;1002;10;14;6;0;0;0;0
125;90;40;1;1002;10;13;6;0;0;0;0
126;90;40;2;1002;9;13;7;0;0;0;0
127;94;40;2;1002;10;14;6;0;0;0;0
128;90;39;1;1002;9;13;6;0;0;0;0
129;87;38;2;1002;9;13;6;0;0;0;0
130;97;44;2;1002;11;15;7;0;0;0;0
131;85;37;2;1002;8;12;6;0;0;0;0
132;90;41;1;1002;10;14;6;0;0;0;0
133;88;40;1;1002;9;13;6;0;0;0;0
134;93;40;1;1002;9;14;6;0;0;0;0
135;89;38;1;1002;9;13;6;0;0;0;0
136;93;39;2;1002;9;14;6;0;0;0;0
137;87;36;1;1002;8;12;6;0;0;0;0
138;93;40;2;1002;9;14;6;0;0;0;0
139;93;37;1;1002;9;12;6;0;0;0;0
140;91;39;2;1002;9;13;6;0;0;0;0
141;91;41;1;1002;10;14;6;0;0;0;0
142;91;39;1;1002;9;13;6;0;0;0;0
143;91;40;1;1002;9;14;6;0;0;0;0
