tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;184;109;74;44268;14;53;24;10;13;0;34
1;983;63;730;44268;10;26;16;13;24;634;35
2;281;46;177;33714;9;19;8;11;11;126;18
3;257;48;165;28976;9;20;8;8;14;110;20
4;248;95;113;25134;9;69;7;6;8;78;13
5;196;43;113;21855;9;15;8;6;7;79;13
6;171;41;91;19042;9;15;7;5;7;60;12
7;155;39;79;16620;8;14;7;4;5;53;10
8;150;41;70;14531;9;14;7;4;6;45;10
9;138;41;61;12742;9;15;7;4;5;37;9
10;133;44;55;11223;9;16;7;3;5;35;8
11;126;40;51;9939;9;15;6;2;3;34;6
12;115;36;41;8830;8;12;6;2;3;26;6
13;124;43;45;7874;10;15;7;2;3;31;5
14;111;39;36;7060;9;14;7;2;2;22;5
15;109;39;35;6351;8;13;7;2;2;22;4
16;104;41;28;5742;9;14;7;1;2;18;4
17;104;40;32;5226;9;14;6;1;3;20;4
18;110;50;25;4771;10;20;9;1;2;14;4
19;137;47;55;4388;9;18;9;1;36;10;4
20;93;40;21;4051;9;14;7;1;1;13;2
21;98;38;27;3750;8;13;6;1;1;20;2
22;98;39;23;3471;9;13;7;0;1;16;2
23;105;44;24;3223;10;16;7;0;1;18;2
24;102;37;28;3005;9;13;6;0;1;22;1
25;91;40;17;2819;9;14;6;0;1;12;1
26;93;38;21;2660;9;13;6;0;1;16;1
27;95;39;19;2520;10;13;6;0;1;14;1
28;93;38;21;2396;9;13;6;0;1;17;1
29;91;38;18;2290;9;13;6;0;1;14;1
30;90;38;18;2194;9;13;6;0;1;13;1
31;96;37;21;2107;9;13;6;0;1;16;1
32;89;39;16;2031;9;14;6;0;0;12;1
33;91;38;20;1964;8;13;6;0;1;16;1
34;99;43;21;1905;10;15;7;0;0;17;1
35;92;40;18;1852;9;14;6;0;1;13;1
36;93;43;15;1801;10;15;7;0;0;12;1
37;91;36;22;1756;8;12;6;0;1;17;1
38;99;42;21;1712;10;15;7;0;0;18;1
39;105;59;15;1675;10;31;7;0;0;11;1
40;88;39;15;1639;9;13;6;0;0;12;0
41;89;38;18;1605;9;13;6;0;0;15;1
42;91;39;15;1572;9;13;6;0;0;12;0
43;87;36;19;1541;8;12;6;0;0;15;1
44;92;40;16;1512;9;14;7;0;0;12;1
45;87;38;17;1487;9;13;6;0;0;13;1
46;97;47;16;1463;10;16;9;0;0;13;0
47;88;38;15;1440;9;13;6;0;0;12;0
48;96;46;15;1418;10;17;8;0;0;12;0
49;100;48;16;1397;14;16;7;0;0;13;1
50;96;43;20;1377;9;15;7;0;0;18;0
