tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;216;128;88;44268;16;55;40;12;16;0;41
1;823;62;575;44268;11;24;17;12;22;491;28
2;262;42;156;33714;9;16;8;7;9;114;16
3;224;53;129;28976;15;19;9;7;9;89;15
4;194;44;109;25134;9;17;8;6;8;71;15
5;227;89;97;21855;10;62;7;6;8;61;14
6;167;42;85;19042;9;15;7;5;6;54;12
7;155;41;75;16620;9;15;7;5;6;47;11
8;143;38;68;14531;8;13;7;4;6;40;10
9;135;38;59;12742;9;13;6;3;4;37;8
10;129;42;50;11223;9;15;7;3;4;32;7
11;122;37;48;9939;8;12;6;3;4;30;7
12;127;48;42;8830;11;18;8;2;3;27;6
13;120;40;41;7874;9;14;7;2;3;27;5
14;114;39;38;7060;9;14;7;2;3;25;5
15;112;39;37;6351;9;13;6;2;3;25;5
16;110;40;32;5742;9;14;7;1;2;21;4
17;107;38;33;5226;9;13;6;1;2;23;4
18;104;38;31;4771;9;13;6;1;2;22;3
19;103;40;26;4388;9;13;7;1;1;18;2
20;101;43;22;4051;9;16;8;1;2;14;3
21;102;45;19;3750;9;18;9;1;2;12;2
22;101;45;19;3471;9;18;9;1;2;10;3
23;128;71;23;3223;9;47;6;0;1;16;2
24;97;39;25;3005;9;13;6;0;1;19;2
25;96;39;22;2819;9;14;6;0;1;17;2
26;92;36;21;2660;9;12;6;0;1;16;1
27;95;37;23;2520;9;13;6;0;1;18;1
28;93;39;20;2396;9;13;6;0;1;15;1
29;94;38;22;2290;9;13;6;1;1;16;1
30;95;38;23;2194;9;13;6;0;0;18;1
31;93;40;19;2107;9;14;7;0;1;14;1
32;97;40;20;2031;10;14;7;0;0;16;1
33;95;37;25;1964;9;13;6;0;0;21;1
34;98;41;23;1905;10;14;6;0;0;19;1
35;96;38;25;1852;9;13;6;0;0;21;1
36;93;38;21;1801;9;13;6;0;0;17;1
37;92;38;23;1756;9;13;6;0;0;20;1
38;91;35;21;1712;8;12;6;0;1;16;1
39;95;42;19;1675;10;15;7;0;0;15;1
40;92;36;22;1639;9;13;6;0;0;18;1
41;91;37;19;1605;9;13;6;0;0;15;1
42;91;39;18;1572;9;14;6;0;0;15;1
43;90;37;20;1541;9;13;6;0;0;17;1
44;106;50;21;1512;9;26;6;0;0;18;1
45;90;38;20;1487;10;13;6;0;0;17;0
46;97;41;21;1463;10;14;7;0;0;18;1
47;91;38;19;1440;10;13;6;0;0;16;0
48;90;36;21;1418;8;12;6;0;0;18;1
49;92;38;20;1397;9;13;6;0;0;17;0
50;91;36;22;1377;9;12;6;0;0;19;0
51;89;40;18;1359;10;14;6;0;0;15;0
52;89;37;19;1341;9;12;6;0;0;16;0
53;92;39;20;1323;9;13;6;0;0;17;0
54;89;38;18;1305;9;13;6;0;0;15;0
55;87;37;17;1289;9;12;6;0;0;15;0
56;87;34;19;1275;8;11;6;0;0;15;0
57;92;37;20;1261;9;12;6;0;0;17;0
58;89;39;18;1248;10;14;6;0;0;15;0
59;89;37;19;1237;9;13;6;0;0;16;0
60;88;36;20;1227;8;12;6;0;0;17;1
61;97;41;20;1217;10;14;7;0;0;18;0
62;93;39;20;1207;10;13;6;0;0;17;0
63;94;37;21;1198;9;13;6;0;0;18;0
64;89;39;19;1190;10;13;6;0;0;17;0
65;88;35;18;1183;8;11;6;0;0;16;0
66;95;40;19;1176;10;13;6;0;0;16;0
67;91;43;14;1170;9;17;8;0;0;11;0
68;92;44;10;1164;9;17;8;0;0;7;0
69;89;42;12;1159;9;16;8;0;0;9;0
70;91;43;13;1154;9;17;8;0;0;10;1
71;91;44;13;1149;9;17;9;0;0;10;0
72;104;60;11;1144;10;31;9;0;0;8;0
73;92;40;16;1139;10;14;6;0;0;13;0
74;89;36;21;1134;9;12;6;0;0;17;0
75;92;40;16;1129;10;14;7;0;0;14;0
76;87;37;18;1125;9;12;6;0;0;15;0
77;91;38;17;1121;8;13;6;0;0;14;0
78;97;39;22;1117;9;13;6;0;0;19;0
79;90;36;20;1113;8;12;6;0;0;17;0
80;91;37;17;1109;10;13;6;0;0;14;0
81;262;37;27;1105;9;14;6;0;0;24;0
82;94;38;21;1101;8;13;6;0;0;18;0
83;104;39;25;1097;9;14;6;0;0;22;0
84;103;40;24;1093;9;14;7;0;0;21;0
85;91;39;20;1089;9;13;6;0;0;18;0
86;95;39;20;1085;10;13;6;0;0;18;0
87;87;35;19;1081;8;11;6;0;0;17;0
88;99;40;21;1077;10;14;7;0;0;19;0
89;91;38;19;1073;9;13;6;0;0;16;0
90;88;37;17;1069;9;13;6;0;0;14;0
91;89;36;20;1065;9;12;6;0;0;17;0
92;88;38;17;1061;9;13;6;0;0;14;0
93;91;38;20;1057;10;13;6;0;0;17;0
94;87;35;20;1053;8;12;6;0;0;17;0
95;90;39;18;1049;9;14;6;0;0;16;0
96;88;37;18;1045;9;13;6;0;0;15;0
97;90;36;18;1041;8;12;6;0;0;15;0
98;93;39;21;1037;9;14;6;0;0;18;0
99;85;35;17;1033;8;12;6;0;0;15;0
100;86;35;17;1029;8;12;6;0;0;14;0
101;112;57;15;1025;10;14;24;0;0;13;0
102;92;36;20;1022;8;12;6;0;0;18;0
103;91;36;23;1021;9;12;6;0;0;19;0
104;92;38;19;1020;9;12;6;0;0;17;0
105;93;40;19;1019;10;14;6;0;0;16;0
106;90;37;19;1018;9;13;6;0;0;16;0
107;85;35;18;1017;8;12;6;0;0;15;0
108;97;41;19;1016;10;15;7;0;0;16;0
109;93;38;23;1015;9;13;6;0;0;20;0
110;93;40;20;1014;10;14;6;0;0;18;0
111;88;37;19;1013;9;12;6;0;0;17;0
112;97;40;20;1012;10;14;6;0;0;18;0
113;92;40;19;1011;10;13;6;0;0;17;0
114;87;36;18;1010;8;12;6;0;0;15;0
115;86;33;20;1009;8;11;6;0;0;17;0
116;97;42;18;1008;10;14;7;0;0;16;0
117;87;37;17;1007;9;12;6;0;0;16;0
