tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;187;107;79;44268;17;47;25;11;13;0;39
1;693;62;396;44268;10;26;13;12;16;313;39
2;734;36;183;33714;7;13;6;8;16;124;20
3;227;41;146;28976;8;16;7;8;11;97;18
4;217;45;134;25134;9;18;7;7;13;84;19
5;168;34;99;21855;8;12;5;5;7;66;13
6;167;42;86;19042;9;15;7;5;6;58;11
7;159;43;75;16620;9;15;8;4;5;49;10
8;142;42;63;14531;10;14;8;3;5;40;9
9;152;58;57;12742;9;13;27;3;4;36;8
10;134;40;55;11223;9;14;7;3;5;32;9
11;124;41;49;9939;9;14;7;3;3;32;6
12;117;40;40;8830;9;13;7;2;3;25;5
13;115;41;37;7874;9;13;7;2;3;23;5
14;115;40;36;7060;9;13;7;2;2;23;5
15;114;42;35;6351;10;14;7;2;2;23;4
16;111;40;32;5742;9;13;7;1;2;21;4
17;106;37;33;5226;9;12;6;1;2;22;4
18;97;35;27;4771;8;11;6;1;2;18;3
19;114;40;37;4388;9;14;7;1;2;27;3
20;97;40;25;4051;9;14;7;1;2;17;3
21;104;47;18;3750;9;18;10;1;2;10;2
22;120;59;24;3471;9;13;27;1;2;15;3
23;98;39;24;3223;9;13;7;1;1;17;2
24;98;38;26;3005;9;13;7;1;1;19;2
25;95;37;23;2819;9;12;6;0;1;17;2
26;100;35;25;2660;8;11;6;0;1;19;2
27;101;38;26;2520;9;13;6;0;1;20;2
28;100;39;24;2396;9;13;6;0;1;20;1
29;96;41;21;2290;10;14;7;0;1;17;1
30;95;39;18;2194;10;13;7;0;0;15;1
31;92;37;21;2107;9;12;6;0;0;16;1
32;87;34;18;2031;8;11;6;0;0;14;1
33;87;35;17;1964;8;11;6;0;0;13;1
34;95;37;21;1905;9;12;6;0;0;17;1
35;92;36;22;1852;8;12;6;0;0;18;1
36;112;61;17;1801;9;36;6;0;1;12;1
37;93;38;22;1756;9;12;6;0;0;18;1
38;95;49;13;1712;9;25;6;0;0;9;1
39;93;35;20;1675;8;11;6;0;1;15;1
40;95;43;16;1639;9;13;6;0;0;12;1
41;90;38;16;1605;10;13;6;0;0;13;1
42;92;37;19;1572;9;12;6;0;0;16;1
43;107;40;24;1541;9;14;7;0;0;20;1
44;107;37;29;1512;9;12;7;0;0;26;1
45;103;41;20;1487;9;15;7;0;0;16;1
46;103;43;24;1463;10;15;7;0;0;21;1
47;97;40;23;1440;9;14;7;0;0;20;1
48;104;41;21;1418;9;14;7;0;0;17;0
