tick;time;time_patch;time_drop;drops
0;131;78;53.00000000000001;44268
1;155;59;49;44268
2;201;74;48.000000000000014;43922
3;168;81;40.00000000000001;43605
4;141;56.00000000000001;41.00000000000001;43295
5;144;57.99999999999999;37.99999999999999;43005
6;144;55;36.99999999999999;42724
7;135;53.00000000000001;33;42462
8;138;57.99999999999999;33.000000000000014;42197
9;158;71;32;41949
10;142;54.99999999999999;35.000000000000014;41721
11;138;55.99999999999999;29.00000000000001;41499
12;140;55.99999999999999;29.00000000000001;41294
13;139;59;29.00000000000001;41097
14;139;61;27.00000000000001;40905
15;145;58;29.00000000000001;40718
16;136;57.99999999999999;26.00000000000001;40540
17;138;61;25.000000000000007;40369
18;137;63;25.000000000000007;40210
19;138;63;24.000000000000007;40070
20;142;66;26.00000000000001;39924
21;136;62;23.000000000000007;39782
22;139;64;24.000000000000007;39640
23;137;65;22.000000000000007;39501
24;145;67;22.00000000000002;39366
25;143;69;24.000000000000007;39227
26;132;63;21.000000000000004;39092
27;135;67;21.000000000000004;38954
28;139;67;21.000000000000004;38822
29;138;68;21.000000000000004;38698
30;134;61;20.000000000000004;38576
31;133;67;20.000000000000004;38467
32;136;70;19.000000000000004;38355
33;138;69;19.000000000000004;38239
34;148;74;18.99999999999999;38118
35;132;65;19.000000000000004;37996
36;135;66;19.000000000000004;37870
37;141;72.00000000000001;20.000000000000004;37743
38;140;78;17.000000000000014;37615
39;139;67;20.000000000000004;37488
40;135;67;17;37360
41;137;68;18.000000000000004;37234
42;137;70;17;37112
43;139;74;16.000000000000014;36995
44;133;67;19.000000000000004;36886
45;120;60.00000000000001;15;36779
46;122;64;15;36682
47;128;64;20.000000000000004;36589
48;118;58;13.999999999999998;36500
49;119;62.00000000000001;13.999999999999998;36412
50;111;64;15;36330
51;123;59.99999999999999;14.000000000000012;36257
52;121;66;13.00000000000001;36187
53;121;63;14.000000000000012;36117
54;125;64;13.999999999999998;36061
55;118;61.00000000000001;13.999999999999998;36010
56;124;68;11.999999999999996;35965
57;115;62;12.999999999999998;35926
58;115;61.00000000000001;15;35892
59;117;62.00000000000001;15;35864
60;115;65;12.999999999999998;35843
61;130;68;17;35825
62;131;70;15;35807
63;133;71.00000000000001;13.999999999999998;35793
64;137;73.00000000000001;16;35781
65;140;80;14.000000000000012;35773
66;133;68;13.999999999999998;35766
67;132;70;13.999999999999998;35764
68;132;75.00000000000001;16;35763
69;130;75.00000000000001;13.999999999999998;35763
70;139;75.00000000000001;17;35763
