tick;time;time_patch;time_drop;drops
0;131;78;52.00000000000001;44268
1;181;91.00000000000001;42.999999999999986;44268
2;140;55.00000000000001;41.00000000000001;43922
3;153;57.99999999999999;46;43605
4;138;55.00000000000001;39.00000000000001;43295
5;135;52.00000000000001;36.00000000000001;43005
6;142;55;34.99999999999999;42724
7;159;62.00000000000001;44;42462
8;140;53.99999999999999;36.00000000000002;42197
9;136;54.99999999999999;31.000000000000014;41949
10;144;57.99999999999999;31.000000000000014;41721
11;138;59;30.000000000000014;41499
12;152;61.00000000000001;29.999999999999986;41294
13;150;65;30.999999999999986;41097
14;134;57.99999999999999;27.00000000000001;40905
15;138;60;26.00000000000001;40718
16;140;63;25.000000000000007;40540
17;129;63;25.999999999999996;40369
18;148;65;27.999999999999982;40210
19;136;61;24.000000000000007;40070
20;138;62;23.000000000000007;39924
21;138;64;23.000000000000007;39782
22;136;66;22.000000000000007;39640
23;135;60;26.00000000000001;39501
24;134;63;22.000000000000007;39366
25;136;64;22.000000000000007;39227
26;138;70;21.000000000000004;39092
27;142;74;19.000000000000018;38954
28;137;63;25.000000000000007;38822
29;133;65;20.000000000000004;38698
30;138;67;20.000000000000004;38576
31;136;69;19.000000000000004;38467
32;143;74;19.000000000000018;38355
33;137;65;23.000000000000007;38239
34;132;66;19.000000000000004;38118
35;137;70;19.000000000000004;37996
36;135;69;18.000000000000004;37870
37;134;74.00000000000001;21.000000000000004;37743
38;138;67;19.000000000000004;37615
39;124;68;18.000000000000004;37488
40;138;71.00000000000001;17;37360
41;139;72.00000000000001;18.000000000000004;37234
42;139;63;21.000000000000004;37112
43;135;67;17;36995
44;133;69;17;36886
45;133;71.00000000000001;17;36779
46;145;77;16.000000000000014;36682
47;134;67;20.000000000000004;36589
48;128;69;16;36500
49;135;74;15.000000000000014;36412
50;142;73;16.000000000000014;36330
51;145;77;15.000000000000014;36257
52;131;70;15;36187
53;134;71.00000000000001;15;36117
54;133;71.00000000000001;15;36061
55;138;72;15.000000000000014;36010
56;140;67;18.000000000000004;35965
57;135;70;16;35926
58;132;70;15;35892
59;137;73.00000000000001;15;35864
60;143;80;13.00000000000001;35843
61;131;69;17;35825
62;132;70;15;35807
63;127;75.00000000000001;13.999999999999998;35793
64;137;73;15.000000000000014;35781
65;140;74;18.000000000000014;35773
66;141;74;15.000000000000014;35766
67;133;73.00000000000001;13.999999999999998;35764
68;139;75;14.000000000000012;35763
69;139;80.99999999999999;12.00000000000001;35763
70;131;69;18.000000000000004;35763
71;135;71.00000000000001;13.999999999999998;35763
72;138;73;14.000000000000012;35763
73;132;73.00000000000001;13.999999999999998;35763
74;143;81;15.000000000000014;35763
75;134;71.00000000000001;13.999999999999998;35763
76;134;73.00000000000001;13.999999999999998;35763
77;139;74;14.000000000000012;35763
78;140;77;14.000000000000012;35763
79;145;71.00000000000001;14.999999999999986;35763
80;133;71.00000000000001;13.999999999999998;35763
81;133;73.00000000000001;13.999999999999998;35763
82;147;86;13.999999999999984;35763
83;139;78;12.00000000000001;35763
84;139;75;15.000000000000014;35763
85;133;74.00000000000001;13.999999999999998;35763
86;134;73.00000000000001;12.999999999999998;35763
87;135;75;14.000000000000012;35763
88;143;72.00000000000001;13.00000000000001;35763
89;139;73.00000000000001;17;35763
90;134;72.00000000000001;12.999999999999998;35763
91;139;74;13.00000000000001;35763
92;140;81;11.00000000000001;35763
93;134;75.00000000000001;12.999999999999998;35763
94;136;73.00000000000001;17;35763
95;136;73;14.000000000000012;35763
96;137;74;13.00000000000001;35763
97;141;73.00000000000001;12.00000000000001;35763
98;132;76.00000000000001;12.999999999999998;35763
99;138;74;15.000000000000014;35763
100;132;74.00000000000001;12.999999999999998;35763
101;133;81.99999999999999;12.00000000000001;35763
102;132;74;13.00000000000001;35763
103;142;75.00000000000001;14.999999999999986;35763
104;137;73;13.00000000000001;35763
105;135;75;13.00000000000001;35763
106;142;73.00000000000001;13.00000000000001;35763
107;135;76;13.00000000000001;35763
108;144;74;16.000000000000014;35763
109;131;72.00000000000001;12.999999999999998;35763
110;136;81.99999999999999;11.00000000000001;35763
111;132;73.00000000000001;12.999999999999998;35763
112;135;77.99999999999999;14.000000000000012;35763
113;138;72;13.00000000000001;35763
114;132;74.00000000000001;12.999999999999998;35763
115;141;81.99999999999999;12.00000000000001;35763
116;138;76;13.00000000000001;35763
117;138;77;15.000000000000014;35763
118;129;72.00000000000001;12.999999999999998;35763
119;143;81;11.00000000000001;35763
120;138;75;13.00000000000001;35763
121;138;77;13.00000000000001;35763
122;139;74.00000000000001;17;35763
123;135;72.00000000000001;12.999999999999998;35763
124;139;77;13.00000000000001;35763
125;137;76;14.000000000000012;35763
126;137;76.99999999999999;13.00000000000001;35763
127;145;74;16.000000000000014;35763
128;138;81;12.00000000000001;35763
129;135;74;12.00000000000001;35763
130;136;75.99999999999999;13.00000000000001;35763
131;141;78;14.000000000000012;35763
132;139;74;16.000000000000014;35763
133;131;77.99999999999999;12.00000000000001;35763
134;138;77;13.00000000000001;35763
135;139;77;14.000000000000012;35763
136;131;78;13.999999999999998;35763
137;137;73.00000000000001;19.000000000000004;35763
138;133;71.00000000000001;12.999999999999998;35763
139;143;76;13.00000000000001;35763
140;135;76.00000000000001;12.999999999999998;35763
141;138;76;15.000000000000014;35763
142;139;79;12.00000000000001;35763
143;128;75.00000000000001;12.999999999999998;35763
144;126;71.00000000000001;12.999999999999998;35763
145;124;68;11.999999999999996;35763
146;127;65;11.999999999999996;35763
147;150;82;12.999999999999984;35763
148;140;77;13.00000000000001;35763
149;141;76;13.00000000000001;35763
150;139;77.99999999999999;15.000000000000014;35763
151;137;78.99999999999999;12.00000000000001;35763
152;134;73.00000000000001;12.999999999999998;35763
153;136;75.99999999999999;13.00000000000001;35763
154;129;78;13.999999999999998;35763
155;135;74;13.00000000000001;35763
156;139;67;13.00000000000001;35763
157;136;76.99999999999999;13.00000000000001;35763
158;139;76;13.00000000000001;35763
159;141;76;13.00000000000001;35763
160;138;78;13.00000000000001;35763
161;135;71.00000000000001;12.999999999999998;35763
162;135;75;13.00000000000001;35763
163;144;76;14.000000000000012;35763
164;134;75.99999999999999;15.000000000000014;35763
165;137;76;13.00000000000001;35763
166;133;73.00000000000001;12.999999999999998;35763
167;140;76;13.00000000000001;35763
168;138;79;14.000000000000012;35763
169;145;82;12.00000000000001;35763
170;128;71.00000000000001;13.999999999999998;35763
171;136;75.99999999999999;13.00000000000001;35763
172;139;77;13.00000000000001;35763
173;140;78;14.000000000000012;35763
174;143;77;16.000000000000014;35763
175;137;75;13.00000000000001;35763
176;137;75;13.00000000000001;35763
177;137;77.99999999999999;13.00000000000001;35763
178;142;83.99999999999999;12.00000000000001;35763
179;152;75.00000000000001;13.999999999999984;35763
180;133;74.00000000000001;12.999999999999998;35763
181;137;74;14.000000000000012;35763
182;136;76;13.00000000000001;35763
183;140;79.99999999999999;13.00000000000001;35763
184;135;73;13.00000000000001;35763
185;133;76.00000000000001;13.999999999999998;35763
186;132;77.00000000000001;12.999999999999998;35763
187;140;83.99999999999999;10.000000000000009;35763
188;137;74;14.000000000000012;35763
189;135;72.00000000000001;12.999999999999998;35763
190;135;75.00000000000001;12.999999999999998;35763
191;136;77.99999999999999;13.00000000000001;35763
192;146;84;12.999999999999984;35763
193;138;74;15.000000000000014;35763
194;135;74;13.00000000000001;35763
195;139;73;13.00000000000001;35763
196;138;76;14.000000000000012;35763
197;137;72;13.00000000000001;35763
198;140;74;17.000000000000014;35763
199;133;73.00000000000001;13.999999999999998;35763
200;137;74;13.00000000000001;35763
201;143;83;12.00000000000001;35763
202;135;75;14.000000000000012;35763
203;135;73;14.000000000000012;35763
204;138;76;14.000000000000012;35763
205;136;76.99999999999999;13.00000000000001;35763
206;138;81.99999999999999;13.00000000000001;35763
207;145;77;13.00000000000001;35763
208;137;72.00000000000001;12.999999999999998;35763
209;136;74.00000000000001;13.999999999999998;35763
210;144;83;12.00000000000001;35763
211;131;70;12.999999999999998;35763
212;137;76.99999999999999;14.000000000000012;35763
213;136;76;13.00000000000001;35763
214;130;74.00000000000001;12.999999999999998;35763
215;145;83;13.00000000000001;35763
216;133;76.00000000000001;13.999999999999998;35763
217;139;73.00000000000001;15;35763
218;136;74;13.00000000000001;35763
219;142;74;20.000000000000018;35763
220;124;73.00000000000001;12.999999999999998;35763
221;137;76.99999999999999;14.000000000000012;35763
222;132;72.00000000000001;13.999999999999998;35763
223;133;75;14.000000000000012;35763
224;143;81;12.00000000000001;35763
225;136;75.99999999999999;13.00000000000001;35763
226;138;76;15.000000000000014;35763
227;134;73.00000000000001;12.999999999999998;35763
228;138;75;13.00000000000001;35763
229;140;72;13.00000000000001;35763
230;138;76;13.00000000000001;35763
231;136;74.00000000000001;16;35763
232;137;74;13.00000000000001;35763
233;142;83;11.00000000000001;35763
234;135;75.00000000000001;12.999999999999998;35763
235;140;78;13.00000000000001;35763
236;137;75.00000000000001;15;35763
237;140;73;13.00000000000001;35763
238;133;75.99999999999999;14.000000000000012;35763
239;133;77.00000000000001;12.999999999999998;35763
240;139;77;13.00000000000001;35763
241;132;73.00000000000001;13.999999999999998;35763
242;147;83;10.999999999999982;35763
243;135;73;14.000000000000012;35763
244;138;75;14.000000000000012;35763
245;136;76.00000000000001;15;35763
246;134;74.00000000000001;13.999999999999998;35763
247;134;77.99999999999999;13.00000000000001;35763
248;138;76;13.00000000000001;35763
249;140;77;13.00000000000001;35763
250;140;76;15.000000000000014;35763
251;132;74.00000000000001;12.999999999999998;35763
252;142;69;14.000000000000012;35763
253;135;76.00000000000001;13.999999999999998;35763
254;139;77.99999999999999;14.000000000000012;35763
255;135;73;13.00000000000001;35763
256;141;82;13.00000000000001;35763
257;137;76;13.00000000000001;35763
258;139;77;13.00000000000001;35763
259;136;76;14.000000000000012;35763
260;135;73;14.000000000000012;35763
261;136;68.99999999999999;12.00000000000001;35763
262;139;77;13.00000000000001;35763
263;141;76;14.000000000000012;35763
264;140;77;14.000000000000012;35763
265;137;79.99999999999999;12.00000000000001;35763
266;134;71.00000000000001;12.999999999999998;35763
267;135;77;13.00000000000001;35763
268;140;77;13.00000000000001;35763
269;146;78.00000000000001;13.999999999999984;35763
270;133;77.99999999999999;12.00000000000001;35763
271;143;75;14.000000000000012;35763
272;136;75;13.00000000000001;35763
273;137;76.99999999999999;14.000000000000012;35763
274;146;83;11.999999999999982;35763
275;133;71.00000000000001;12.999999999999998;35763
276;134;75.00000000000001;12.999999999999998;35763
277;136;75.99999999999999;13.00000000000001;35763
278;139;77;14.000000000000012;35763
279;146;82.99999999999999;16.999999999999986;35763
280;138;73;13.00000000000001;35763
281;136;75;13.00000000000001;35763
282;139;75;13.00000000000001;35763
283;139;77;14.000000000000012;35763
284;142;75.00000000000001;14.000000000000012;35763
285;143;76;13.00000000000001;35763
286;136;76.00000000000001;13.999999999999998;35763
287;137;76;13.00000000000001;35763
288;145;85;12.00000000000001;35763
289;136;74.00000000000001;16;35763
290;137;74;13.00000000000001;35763
291;138;76;13.00000000000001;35763
292;138;75;13.00000000000001;35763
293;140;74;13.00000000000001;35763
294;138;73;17.000000000000014;35763
295;138;73;13.00000000000001;35763
296;137;75;13.00000000000001;35763
297;140;84.99999999999999;12.00000000000001;35763
298;134;77.00000000000001;12.999999999999998;35763
299;135;74;14.000000000000012;35763
300;137;75;14.000000000000012;35763
