tick;time;time_patch;time_drop;drops
0;609;402;202.99999999999997;164687
1;755;362;272;164679
2;563;295.00000000000006;174.00000000000006;112299
3;483;263.99999999999994;133;87485
4;414;234;105.99999999999999;70139
5;388;226.99999999999997;87.00000000000003;57295
6;353;182;110.99999999999999;47568
7;288;174.00000000000003;59.99999999999997;39992
8;286;192;50.999999999999964;34012
9;244;147.00000000000003;43.999999999999986;29204
10;256;174;40.00000000000001;25321
11;223;144;36.00000000000001;22114
12;234;161;32;19482
13;203;133;33;17298
14;218;134;26.999999999999996;15440
15;196;134;25.999999999999996;13850
16;203;130;24.00000000000002;12473
17;188;131;21.999999999999993;11309
18;194;142;20.000000000000018;10308
19;180;129;18.99999999999999;9462
20;188;138;17.99999999999999;8738
21;177;128;16.999999999999986;8108
22;181;137;15.999999999999986;7560
23;176;127;15.999999999999986;7071
24;179;135;14.999999999999986;6639
25;171;126;15.000000000000014;6255
26;183;136;13.999999999999984;5908
27;171;126;14.000000000000012;5587
28;182;131;21.999999999999993;5304
29;168;123;14.000000000000012;5048
30;167;123;13.00000000000001;4818
31;174;131;12.999999999999984;4609
32;167;121;14.000000000000012;4416
33;166;128;15.000000000000014;4245
34;164;120;13.00000000000001;4086
35;153;117.00000000000001;11.999999999999982;3940
36;159;119;12.00000000000001;3806
37;163;121;12.00000000000001;3680
38;166;128;12.00000000000001;3565
39;159;121;11.00000000000001;3457
40;170;130;11.00000000000001;3363
41;161;122;11.00000000000001;3276
42;161;122;11.00000000000001;3195
43;169;130;11.00000000000001;3123
44;160;118;13.00000000000001;3055
45;161;126;11.00000000000001;2991
46;158;119;10.000000000000009;2935
47;155;118;11.00000000000001;2880
48;166;128;11.00000000000001;2827
49;163;124;10.000000000000009;2777
50;169;130;11.00000000000001;2731
51;162;121;10.000000000000009;2689
52;164;123;10.000000000000009;2651
53;167;129;10.000000000000009;2613
54;154;118.00000000000003;11.999999999999982;2576
55;159;119;10.000000000000009;2541
56;164;125;10.000000000000009;2508
57;156;119;10.000000000000009;2478
58;167;129;10.000000000000009;2450
59;153;119;10.000000000000009;2424
60;163;122;10.000000000000009;2398
61;158;126;11.00000000000001;2374
62;160;122;10.000000000000009;2351
63;160;122;10.000000000000009;2329
64;165;124;11.00000000000001;2307
65;153;117;9.000000000000007;2286
66;162;128;10.000000000000009;2265
67;157;127;11.00000000000001;2246
68;155;122.99999999999999;10.000000000000009;2227
69;165;127;10.000000000000009;2208
70;150;118.00000000000001;9.99999999999998;2190
71;160;120;10.000000000000009;2173
72;168;126;12.00000000000001;2157
73;147;117;8.99999999999998;2141
74;154;118;10.000000000000009;2125
75;154;127;10.000000000000009;2109
76;157;120;9.000000000000007;2093
77;164;126;10.000000000000009;2077
78;171;131;10.000000000000009;2063
79;148;116;9.99999999999998;2049
80;163;124;10.000000000000009;2035
81;149;114.00000000000001;9.99999999999998;2021
82;154;115.99999999999999;9.000000000000007;2008
83;162;121;10.000000000000009;1996
84;152;115.99999999999999;10.000000000000009;1985
85;156;119;9.000000000000007;1974
86;150;116.00000000000001;9.99999999999998;1964
87;155;119;9.000000000000007;1955
88;157;115.00000000000001;10.999999999999982;1946
89;147;111.00000000000001;8.99999999999998;1938
90;155;117;10.000000000000009;1930
91;157;123;9.000000000000007;1923
92;151;115.00000000000001;8.99999999999998;1916
93;160;118;10.000000000000009;1909
94;151;117.00000000000001;9.99999999999998;1902
95;153;115.99999999999999;10.000000000000009;1895
96;155;114.00000000000001;11.999999999999982;1888
97;151;116.00000000000001;9.99999999999998;1882
