tick;time;time_patch;time_drop;drops
0;1539;1260;276;164687
1;900;439.99999999999994;325.00000000000006;164679
2;558;277;186.00000000000006;112299
3;474;233;136;87485
4;389;204.99999999999997;95.00000000000003;70139
5;346;206.00000000000003;82.99999999999996;57295
6;312;191;69;47568
7;275;167.99999999999997;57.00000000000002;39992
8;263;151;49.000000000000014;34012
9;252;165;42.999999999999986;29204
10;228;147;39.00000000000001;25321
11;223;153;34;22114
12;202;132;35;19482
13;210;148;31;17298
14;189;131;26.999999999999996;15440
15;195;142.00000000000003;24.999999999999993;13850
16;183;129;21.999999999999993;12473
17;189;138;20.99999999999999;11309
18;178;128;19.99999999999999;10308
19;178;135;18.99999999999999;9462
20;168;121;19.000000000000018;8738
21;173;132;16.000000000000014;8108
22;159;120;15.000000000000014;7560
23;170;121.99999999999999;15.000000000000014;7071
24;168;129;15.000000000000014;6639
25;163;121;15.000000000000014;6255
26;178;137;13.999999999999984;5908
27;156;121.00000000000001;12.999999999999984;5587
28;170;130;14.000000000000012;5304
29;158;122.99999999999999;13.00000000000001;5048
30;160;122;12.00000000000001;4818
31;170;134;13.00000000000001;4609
32;160;123.99999999999999;12.00000000000001;4416
33;168;130;13.00000000000001;4245
34;158;120;11.00000000000001;4086
35;155;120.99999999999999;12.00000000000001;3940
36;171;133;12.00000000000001;3806
37;146;115;10.999999999999982;3680
38;163;128;12.00000000000001;3565
39;159;119;12.00000000000001;3457
40;153;119.00000000000001;10.999999999999982;3363
41;162;130;11.00000000000001;3276
42;155;120;11.00000000000001;3195
43;160;123.99999999999999;14.000000000000012;3123
44;151;116;10.999999999999982;3055
45;148;120.00000000000001;10.999999999999982;2991
46;160;128;12.00000000000001;2935
47;155;119.00000000000001;10.999999999999982;2880
48;152;118.00000000000001;10.999999999999982;2827
49;165;127;11.00000000000001;2777
50;145;115;9.99999999999998;2731
51;158;124.99999999999999;10.000000000000009;2689
52;160;123;11.00000000000001;2651
53;148;118.00000000000001;9.99999999999998;2613
54;158;123.99999999999999;11.00000000000001;2576
55;151;118.00000000000001;12.999999999999984;2541
56;151;116.00000000000001;9.99999999999998;2508
57;156;123.99999999999999;10.000000000000009;2478
58;156;122;10.000000000000009;2450
59;162;126;11.00000000000001;2424
60;150;118.00000000000001;10.999999999999982;2398
61;152;123.00000000000001;9.99999999999998;2374
62;149;121.00000000000001;9.99999999999998;2351
63;146;115;9.99999999999998;2329
64;151;121.00000000000001;9.99999999999998;2307
65;153;122.99999999999999;9.000000000000007;2286
66;150;117;9.99999999999998;2265
67;147;118.00000000000001;10.999999999999982;2246
68;150;120.00000000000001;8.99999999999998;2227
69;150;118.00000000000001;9.99999999999998;2208
70;156;120.00000000000001;15.999999999999986;2190
71;145;117;8.99999999999998;2173
72;149;116;10.999999999999982;2157
73;158;121;11.00000000000001;2141
74;143;114;8.99999999999998;2125
75;149;118.00000000000001;8.99999999999998;2109
76;153;125;11.999999999999982;2093
77;148;116;9.99999999999998;2077
78;144;115;9.99999999999998;2063
79;157;121;9.000000000000007;2049
80;147;117;9.99999999999998;2035
81;155;121;9.000000000000007;2021
82;159;124.99999999999999;12.00000000000001;2008
83;151;117.00000000000001;9.99999999999998;1996
84;148;115;9.99999999999998;1985
85;149;119.00000000000001;8.99999999999998;1974
86;146;118.00000000000001;8.99999999999998;1964
87;153;117;13.999999999999984;1955
88;149;117;9.99999999999998;1946
89;151;114.00000000000001;11.999999999999982;1938
90;152;119.00000000000001;9.99999999999998;1930
91;148;117;8.99999999999998;1923
92;146;120.00000000000001;9.99999999999998;1916
93;155;122.99999999999999;10.000000000000009;1909
94;149;117;9.99999999999998;1902
95;149;117;8.99999999999998;1895
96;151;121.00000000000001;8.99999999999998;1888
97;149;117;9.99999999999998;1882
98;148;118.00000000000001;9.99999999999998;1877
99;157;123;9.000000000000007;1872
100;150;116;9.99999999999998;1868
101;145;115;8.99999999999998;1864
102;148;122.00000000000001;9.99999999999998;1860
103;147;118.00000000000001;8.99999999999998;1856
104;151;119.00000000000001;8.99999999999998;1852
105;148;119.00000000000001;8.99999999999998;1848
106;152;117.00000000000001;9.99999999999998;1844
107;148;119.00000000000001;9.99999999999998;1840
108;149;120.00000000000001;9.99999999999998;1836
109;147;115;9.99999999999998;1833
110;150;118.00000000000001;8.99999999999998;1830
111;148;118.00000000000001;8.99999999999998;1827
112;147;120.00000000000001;9.99999999999998;1824
113;152;122.00000000000001;9.99999999999998;1821
114;155;127;9.000000000000007;1818
115;158;127;12.00000000000001;1815
116;178;138;20.99999999999999;1812
117;154;122.00000000000001;10.999999999999982;1809
118;150;122.00000000000001;8.99999999999998;1807
119;150;123.00000000000001;8.99999999999998;1805
120;146;116;9.99999999999998;1803
121;144;114;8.99999999999998;1801
122;158;122;9.000000000000007;1799
123;152;119;10.000000000000009;1797
124;148;117;8.99999999999998;1796
125;156;121.99999999999999;9.000000000000007;1795
126;149;118.00000000000001;8.99999999999998;1794
127;151;119.00000000000001;8.99999999999998;1793
128;154;122.99999999999999;9.000000000000007;1792
129;139;114;9.000000000000007;1791
130;144;118.00000000000001;8.99999999999998;1790
131;154;124.99999999999999;9.000000000000007;1789
132;153;120.99999999999999;10.000000000000009;1789
133;150;117;9.99999999999998;1789
134;155;122;9.000000000000007;1789
135;147;118.00000000000001;9.99999999999998;1789
136;144;116;8.99999999999998;1789
137;155;123.99999999999999;10.000000000000009;1789
138;144;114;10.999999999999982;1789
139;142;114;9.99999999999998;1789
140;155;123.99999999999999;10.000000000000009;1789
141;152;120.99999999999999;9.000000000000007;1789
142;146;117;8.99999999999998;1789
143;158;123.99999999999999;10.000000000000009;1789
