tick;time;drops
0;353;44268
1;362;44268
2;209;33714
3;195;28976
4;142;25134
5;152;21855
6;117;19042
7;104;16620
8;113;14531
9;102;12742
10;92;11223
11;86;9939
12;83;8830
13;89;7874
14;81;7060
15;70;6351
16;72;5742
17;74;5226
18;78;4771
19;78;4388
20;69;4051
21;64;3750
22;72;3471
23;64;3223
24;62;3005
25;72;2819
26;67;2660
27;70;2520
28;60;2396
29;64;2290
30;62;2194
31;59;2107
32;69;2031
33;74;1964
34;61;1905
35;62;1852
36;66;1801
37;64;1756
38;58;1712
39;65;1675
40;58;1639
41;71;1605
42;68;1572
43;58;1541
44;61;1512
45;60;1487
46;63;1463
47;58;1440
48;64;1418
49;67;1397
50;78;1377
51;55;1359
52;57;1341
53;57;1323
54;60;1305
55;57;1289
56;57;1275
57;60;1261
58;56;1248
59;57;1237
60;56;1227
61;57;1217
62;58;1207
63;63;1198
64;59;1190
65;57;1183
66;64;1176
67;59;1170
68;59;1164
69;67;1159
70;56;1154
71;64;1149
72;60;1144
73;60;1139
74;56;1134
75;58;1129
76;63;1125
77;55;1121
78;58;1117
79;71;1113
80;57;1109
81;62;1105
82;57;1101
83;56;1097
84;60;1093
85;62;1089
86;61;1085
87;63;1081
88;69;1077
89;57;1073
90;60;1069
91;61;1065
92;57;1061
93;60;1057
94;58;1053
95;58;1049
96;64;1045
97;54;1041
98;69;1037
99;60;1033
100;60;1029
101;57;1025
102;56;1022
103;59;1021
104;57;1020
105;56;1019
106;63;1018
107;56;1017
108;69;1016
109;64;1015
110;59;1014
111;56;1013
112;63;1012
113;57;1011
114;63;1010
115;60;1009
116;56;1008
117;60;1007
118;68;1006
119;53;1005
120;57;1004
121;61;1003
122;58;1002
123;61;1002
124;62;1002
125;56;1002
126;57;1002
127;62;1002
128;62;1002
129;56;1002
130;60;1002
131;58;1002
132;61;1002
133;60;1002
134;58;1002
135;57;1002
136;59;1002
137;56;1002
138;61;1002
139;57;1002
140;61;1002
141;58;1002
142;62;1002
143;68;1002
144;64;1002
145;59;1002
146;58;1002
147;56;1002
148;69;1002
149;54;1002
150;58;1002
151;56;1002
152;58;1002
153;58;1002
154;60;1002
155;68;1002
156;57;1002
157;60;1002
158;64;1002
159;63;1002
160;57;1002
161;60;1002
162;59;1002
163;56;1002
164;59;1002
165;57;1002
166;57;1002
167;59;1002
168;55;1002
169;64;1002
170;63;1002
171;53;1002
172;55;1002
173;60;1002
174;60;1002
175;57;1002
176;57;1002
177;57;1002
178;59;1002
179;61;1002
180;55;1002
181;54;1002
182;56;1002
183;58;1002
184;54;1002
185;55;1002
186;60;1002
187;53;1002
188;54;1002
189;61;1002
190;66;1002
191;77;1002
192;63;1002
193;60;1002
194;58;1002
195;59;1002
196;56;1002
197;57;1002
198;60;1002
199;57;1002
200;61;1002
