tick;time;drops
0;131;44268
1;234;44268
2;169;33714
3;147;28976
4;141;25134
5;122;21855
6;132;19042
7;103;16620
8;129;14531
9;96;12742
10;84;11223
11;81;9939
12;79;8830
13;93;7874
14;75;7060
15;72;6351
16;73;5742
17;70;5226
18;67;4771
19;70;4388
20;65;4051
21;82;3750
22;69;3471
23;64;3223
24;61;3005
25;64;2819
26;63;2660
27;61;2520
28;65;2396
29;62;2290
30;74;2194
31;61;2107
32;60;2031
33;64;1964
34;62;1905
35;61;1852
36;64;1801
37;60;1756
38;64;1712
39;73;1675
40;58;1639
41;59;1605
42;61;1572
43;58;1541
44;60;1512
45;59;1487
46;60;1463
47;61;1440
48;80;1418
49;54;1397
50;56;1377
51;56;1359
52;57;1341
53;61;1323
54;56;1305
55;59;1289
56;57;1275
57;57;1261
58;70;1248
59;53;1237
60;56;1227
61;64;1217
62;57;1207
63;54;1198
64;55;1190
65;60;1183
66;60;1176
67;68;1170
68;58;1164
69;58;1159
70;57;1154
71;58;1149
72;58;1144
73;54;1139
74;58;1134
75;58;1129
76;57;1125
77;68;1121
78;55;1117
79;55;1113
80;62;1109
81;53;1105
82;56;1101
83;58;1097
84;56;1093
85;53;1089
86;56;1085
87;52;1081
88;58;1077
89;55;1073
90;63;1069
91;56;1065
92;60;1061
93;58;1057
94;56;1053
95;56;1049
96;68;1045
97;52;1041
98;54;1037
99;59;1033
100;55;1029
101;57;1025
102;59;1022
103;56;1021
104;56;1020
105;62;1019
106;74;1018
107;63;1017
108;69;1016
109;78;1015
110;74;1014
111;66;1013
112;62;1012
113;74;1011
114;63;1010
115;60;1009
116;76;1008
117;63;1007
118;61;1006
119;65;1005
120;62;1004
121;62;1003
122;64;1002
123;60;1002
124;64;1002
125;79;1002
126;63;1002
127;61;1002
128;64;1002
129;61;1002
130;61;1002
131;63;1002
132;68;1002
133;64;1002
134;60;1002
135;73;1002
136;64;1002
137;61;1002
138;60;1002
139;63;1002
140;65;1002
141;65;1002
142;66;1002
143;62;1002
144;61;1002
145;72;1002
146;62;1002
147;64;1002
148;68;1002
149;65;1002
150;64;1002
151;62;1002
152;60;1002
153;66;1002
154;62;1002
155;62;1002
156;58;1002
157;79;1002
158;60;1002
159;67;1002
160;59;1002
161;60;1002
162;60;1002
163;59;1002
164;60;1002
165;70;1002
166;58;1002
167;60;1002
168;61;1002
169;62;1002
170;62;1002
171;63;1002
172;63;1002
173;59;1002
174;68;1002
175;59;1002
176;58;1002
177;61;1002
178;65;1002
179;60;1002
180;59;1002
181;61;1002
182;60;1002
183;63;1002
184;66;1002
185;61;1002
186;63;1002
187;65;1002
188;67;1002
189;66;1002
190;69;1002
191;66;1002
192;72;1002
193;72;1002
194;66;1002
195;68;1002
196;58;1002
197;64;1002
198;61;1002
199;62;1002
200;66;1002
