tick;time;drops
0;334;44268
1;356;44268
2;450;33714
3;178;28976
4;160;25134
5;138;21855
6;114;19042
7;110;16620
8;112;14531
9;111;12742
10;88;11223
11;92;9939
12;85;8830
13;83;7874
14;85;7060
15;85;6351
16;75;5742
17;72;5226
18;76;4771
19;73;4388
20;79;4051
21;78;3750
22;68;3471
23;71;3223
24;66;3005
25;64;2819
26;68;2660
27;62;2520
28;72;2396
29;60;2290
30;67;2194
31;64;2107
32;65;2031
33;61;1964
34;66;1905
35;63;1852
36;63;1801
37;74;1756
38;61;1712
39;61;1675
40;65;1639
41;63;1605
42;64;1572
43;63;1541
44;60;1512
45;64;1487
46;63;1463
47;60;1440
48;61;1418
49;65;1397
50;61;1377
51;61;1359
52;62;1341
53;68;1323
54;62;1305
55;61;1289
56;65;1275
57;62;1261
58;62;1248
59;62;1237
60;65;1227
61;60;1217
62;68;1207
63;63;1198
64;62;1190
65;59;1183
66;63;1176
67;64;1170
68;60;1164
69;62;1159
70;71;1154
71;61;1149
72;65;1144
73;61;1139
74;59;1134
75;60;1129
76;61;1125
77;62;1121
78;60;1117
79;65;1113
80;61;1109
81;64;1105
82;60;1101
83;62;1097
84;63;1093
85;62;1089
86;62;1085
87;63;1081
88;66;1077
89;61;1073
90;64;1069
91;60;1065
92;60;1061
93;63;1057
94;59;1053
95;62;1049
96;65;1045
97;63;1041
98;57;1037
99;65;1033
100;58;1029
101;61;1025
102;62;1022
103;67;1021
104;58;1020
105;61;1019
106;65;1018
107;60;1017
108;65;1016
109;60;1015
110;59;1014
111;62;1013
112;61;1012
113;58;1011
114;66;1010
115;65;1009
116;59;1008
117;66;1007
118;60;1006
119;60;1005
120;68;1004
121;60;1003
122;60;1002
123;68;1002
124;58;1002
125;68;1002
126;59;1002
127;61;1002
128;59;1002
129;62;1002
130;59;1002
131;60;1002
132;62;1002
133;57;1002
134;62;1002
135;60;1002
136;59;1002
137;58;1002
138;64;1002
139;58;1002
140;60;1002
141;67;1002
142;65;1002
143;63;1002
144;67;1002
145;62;1002
146;58;1002
147;58;1002
148;61;1002
149;62;1002
150;63;1002
151;58;1002
152;59;1002
153;68;1002
154;57;1002
155;58;1002
156;59;1002
157;61;1002
158;60;1002
159;66;1002
160;59;1002
161;58;1002
162;62;1002
163;64;1002
164;62;1002
165;64;1002
166;59;1002
167;59;1002
168;60;1002
169;56;1002
170;59;1002
171;62;1002
172;62;1002
173;57;1002
174;61;1002
175;60;1002
176;58;1002
177;58;1002
178;57;1002
179;58;1002
180;61;1002
181;62;1002
182;67;1002
183;67;1002
184;61;1002
185;67;1002
186;63;1002
187;58;1002
188;59;1002
189;62;1002
190;60;1002
191;61;1002
192;64;1002
193;59;1002
194;60;1002
195;62;1002
196;58;1002
197;60;1002
198;66;1002
199;61;1002
200;60;1002
