tick;time;drops
0;328;44268
1;321;44268
2;225;33714
3;149;28976
4;136;25134
5;126;21855
6;109;19042
7;101;16620
8;99;14531
9;102;12742
10;96;11223
11;81;9939
12;79;8830
13;73;7874
14;73;7060
15;73;6351
16;81;5742
17;71;5226
18;66;4771
19;64;4388
20;69;4051
21;62;3750
22;62;3471
23;87;3223
24;63;3005
25;66;2819
26;62;2660
27;53;2520
28;57;2396
29;57;2290
30;57;2194
31;55;2107
32;64;2031
33;56;1964
34;56;1905
35;60;1852
36;57;1801
37;57;1756
38;66;1712
39;67;1675
40;62;1639
41;60;1605
42;57;1572
43;59;1541
44;60;1512
45;56;1487
46;57;1463
47;62;1440
48;58;1418
49;63;1397
50;59;1377
51;56;1359
52;54;1341
53;57;1323
54;57;1305
55;57;1289
56;55;1275
57;65;1261
58;54;1248
59;58;1237
60;63;1227
61;58;1217
62;57;1207
63;59;1198
64;58;1190
65;58;1183
66;62;1176
67;54;1170
68;55;1164
69;59;1159
70;54;1154
71;57;1149
72;57;1144
73;56;1139
74;53;1134
75;65;1129
76;54;1125
77;58;1121
78;56;1117
79;56;1113
80;56;1109
81;55;1105
82;56;1101
83;55;1097
84;59;1093
85;58;1089
86;55;1085
87;57;1081
88;61;1077
89;60;1073
90;59;1069
91;62;1065
92;57;1061
93;64;1057
94;58;1053
95;57;1049
96;53;1045
97;56;1041
98;58;1037
99;57;1033
100;55;1029
101;62;1025
102;61;1022
103;55;1021
104;62;1020
105;58;1019
106;56;1018
107;62;1017
108;56;1016
109;57;1015
110;54;1014
111;61;1013
112;63;1012
113;56;1011
114;62;1010
115;55;1009
116;58;1008
117;60;1007
118;53;1006
119;60;1005
120;60;1004
121;62;1003
122;57;1002
123;59;1002
124;53;1002
125;55;1002
126;57;1002
127;61;1002
128;56;1002
129;62;1002
130;76;1002
131;53;1002
132;58;1002
133;60;1002
134;58;1002
135;58;1002
136;55;1002
137;60;1002
138;60;1002
139;59;1002
140;61;1002
141;60;1002
142;57;1002
143;55;1002
144;55;1002
145;58;1002
146;55;1002
147;55;1002
148;57;1002
149;59;1002
150;52;1002
151;52;1002
152;54;1002
153;48;1002
154;50;1002
155;53;1002
156;51;1002
157;52;1002
158;57;1002
159;53;1002
160;49;1002
161;51;1002
162;55;1002
163;51;1002
164;53;1002
165;52;1002
166;54;1002
167;48;1002
168;50;1002
169;56;1002
170;52;1002
171;53;1002
172;57;1002
173;54;1002
174;52;1002
175;51;1002
176;52;1002
177;59;1002
178;50;1002
179;58;1002
180;51;1002
181;51;1002
182;52;1002
183;51;1002
184;53;1002
185;51;1002
186;61;1002
187;52;1002
188;57;1002
189;56;1002
190;51;1002
191;50;1002
192;52;1002
193;52;1002
194;52;1002
195;50;1002
196;54;1002
197;48;1002
198;54;1002
199;56;1002
200;51;1002
