tick;time;drops
0;300;44268
1;362;44268
2;197;33714
3;190;28976
4;145;25134
5;134;21855
6;120;19042
7;105;16620
8;97;14531
9;89;12742
10;85;11223
11;86;9939
12;103;8830
13;80;7874
14;74;7060
15;73;6351
16;70;5742
17;70;5226
18;72;4771
19;67;4388
20;75;4051
21;68;3750
22;63;3471
23;67;3223
24;62;3005
25;62;2819
26;64;2660
27;59;2520
28;69;2396
29;63;2290
30;59;2194
31;58;2107
32;59;2031
33;59;1964
34;59;1905
35;62;1852
36;66;1801
37;60;1756
38;59;1712
39;60;1675
40;56;1639
41;59;1605
42;57;1572
43;55;1541
44;60;1512
45;64;1487
46;55;1463
47;61;1440
48;56;1418
49;55;1397
50;55;1377
51;59;1359
52;56;1341
53;62;1323
54;60;1305
55;56;1289
56;56;1275
57;59;1261
58;56;1248
59;54;1237
60;60;1227
61;56;1217
62;63;1207
63;61;1198
64;55;1190
65;55;1183
66;57;1176
67;56;1170
68;54;1164
69;59;1159
70;59;1154
71;63;1149
72;55;1144
73;62;1139
74;54;1134
75;56;1129
76;64;1125
77;53;1121
78;55;1117
79;68;1113
80;55;1109
81;55;1105
82;62;1101
83;56;1097
84;60;1093
85;56;1089
86;55;1085
87;56;1081
88;62;1077
89;62;1073
90;55;1069
91;57;1065
92;59;1061
93;55;1057
94;55;1053
95;58;1049
96;55;1045
97;58;1041
98;63;1037
99;58;1033
100;54;1029
101;55;1025
102;59;1022
103;52;1021
104;55;1020
105;59;1019
106;54;1018
107;61;1017
108;56;1016
109;61;1015
110;56;1014
111;58;1013
112;55;1012
113;55;1011
114;54;1010
115;56;1009
116;63;1008
117;55;1007
118;53;1006
119;57;1005
120;56;1004
121;60;1003
122;53;1002
123;55;1002
124;56;1002
125;65;1002
126;54;1002
127;57;1002
128;57;1002
129;55;1002
130;57;1002
131;59;1002
132;55;1002
133;54;1002
134;57;1002
135;66;1002
136;54;1002
137;65;1002
138;54;1002
139;53;1002
140;58;1002
141;55;1002
142;49;1002
143;57;1002
144;64;1002
145;56;1002
146;59;1002
147;58;1002
148;57;1002
149;55;1002
150;63;1002
151;57;1002
152;59;1002
153;57;1002
154;65;1002
155;54;1002
156;57;1002
157;56;1002
158;55;1002
159;57;1002
160;57;1002
161;56;1002
162;54;1002
163;59;1002
164;63;1002
165;51;1002
166;61;1002
167;65;1002
168;52;1002
169;55;1002
170;55;1002
171;59;1002
172;58;1002
173;56;1002
174;61;1002
175;56;1002
176;59;1002
177;53;1002
178;53;1002
179;57;1002
180;54;1002
181;54;1002
182;53;1002
183;63;1002
184;55;1002
185;58;1002
186;61;1002
187;60;1002
188;61;1002
189;63;1002
190;57;1002
191;59;1002
192;57;1002
193;62;1002
194;56;1002
195;54;1002
196;57;1002
197;58;1002
198;62;1002
199;55;1002
200;55;1002
