tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;456;114;340;164687;0;15;54;35;7;4;238
1;10867;81;10776;164679;0;11;38;35;6;10563;131
2;4339;207;4132;112299;0;15;149;37;7;3968;73
3;2414;62;2352;87485;0;7;28;28;4;2234;62
4;1522;60;1461;70139;0;7;27;23;3;1363;53
5;1007;61;946;57295;0;7;27;19;2;865;45
6;703;59;643;47568;0;7;26;16;2;573;39
7;511;59;452;39992;0;7;25;13;2;393;32
8;389;58;331;34012;0;7;25;12;1;276;30
9;303;58;245;29204;0;7;25;10;1;199;26
10;249;58;191;25321;0;7;25;8;1;151;23
11;207;58;149;22114;0;7;25;8;1;111;21
12;176;58;118;19482;0;7;25;6;1;86;18
13;155;59;96;17298;0;7;26;6;0;66;16
14;137;58;79;15440;0;7;25;5;0;52;15
15;126;60;66;13850;0;7;26;4;0;43;13
16;116;60;55;12473;0;7;26;4;0;35;10
17;112;64;48;11309;0;7;28;4;0;28;11
18;106;68;38;10308;0;7;30;3;0;22;9
19;99;65;34;9462;0;8;28;3;0;18;8
20;92;65;27;8738;0;8;27;2;0;14;7
21;90;64;26;8108;0;7;28;2;0;12;7
22;158;136;22;7560;0;7;102;2;0;9;7
23;79;59;20;7071;0;7;25;2;0;8;5
24;79;62;17;6639;0;8;26;2;0;7;5
25;77;62;15;6255;0;7;26;2;0;5;5
26;72;59;13;5908;0;7;25;1;0;5;4
27;77;64;12;5587;0;7;28;1;0;4;4
28;70;59;11;5304;0;7;25;1;0;3;3
29;74;61;12;5048;0;7;26;2;0;3;4
30;73;63;10;4818;0;7;27;1;0;2;3
31;72;63;9;4609;0;8;27;1;0;2;3
32;66;59;7;4416;0;7;25;1;0;1;2
33;72;64;7;4245;0;8;28;1;0;1;2
34;67;59;7;4086;0;7;25;1;0;1;2
35;68;62;6;3940;0;7;26;1;0;1;2
36;70;64;6;3806;0;7;28;1;0;1;2
37;69;64;5;3680;0;8;27;1;0;1;2
38;69;63;6;3565;0;7;27;1;0;1;2
39;69;62;6;3457;0;7;26;1;0;1;2
40;67;62;5;3363;0;7;27;1;0;0;1
41;69;63;5;3276;0;7;27;1;0;0;1
42;66;62;4;3195;0;7;26;1;0;0;1
43;66;61;5;3123;0;7;26;1;0;0;2
44;68;62;6;3055;0;7;27;1;0;0;2
45;66;62;4;2991;0;7;26;1;0;0;1
46;68;64;4;2935;0;7;27;1;0;0;1
47;67;63;4;2880;0;7;27;0;0;0;1
48;110;107;3;2827;0;7;71;0;0;0;1
49;66;62;4;2777;0;7;27;0;0;0;1
50;64;61;3;2731;0;7;26;0;0;0;1
51;66;63;3;2689;0;7;27;0;0;0;1
52;67;63;4;2651;0;7;27;0;0;0;1
53;66;63;3;2613;0;8;26;0;0;0;1
54;65;62;3;2576;0;8;26;0;0;0;1
55;66;63;3;2541;0;7;26;0;0;0;0
56;62;60;2;2508;0;7;25;0;0;0;0
57;67;64;3;2478;0;7;27;0;0;0;0
58;65;62;3;2450;0;7;26;1;0;0;1
59;63;59;3;2424;0;7;25;0;0;0;1
60;65;63;2;2398;0;7;26;0;0;0;0
61;66;62;3;2374;0;7;27;0;0;0;0
62;66;63;3;2351;0;8;27;0;0;0;0
63;63;61;2;2329;0;7;26;0;0;0;0
64;66;63;2;2307;0;8;27;0;0;0;0
65;65;62;3;2286;0;7;27;0;0;0;0
66;64;62;2;2265;0;7;27;0;0;0;0
67;65;63;2;2246;0;7;26;0;0;0;0
68;65;62;2;2227;0;7;26;0;0;0;0
69;65;63;2;2208;0;8;27;0;0;0;0
70;65;63;2;2190;0;7;28;0;0;0;0
71;63;61;2;2173;0;7;26;0;0;0;0
72;65;64;1;2157;0;8;27;0;0;0;0
73;66;63;2;2141;0;7;27;0;0;0;0
74;65;64;1;2125;0;7;27;0;0;0;0
75;66;64;2;2109;0;7;27;0;0;0;0
76;63;61;2;2093;0;7;26;0;0;0;0
77;107;106;1;2077;0;7;72;0;0;0;0
78;63;61;1;2063;0;7;27;0;0;0;0
79;62;60;1;2049;0;7;25;0;0;0;0
80;67;65;1;2035;0;7;28;0;0;0;0
81;61;59;1;2021;0;7;25;0;0;0;0
82;63;60;2;2008;0;8;25;0;0;0;0
83;69;65;2;1996;0;8;27;0;0;0;0
84;65;63;2;1985;0;7;26;0;0;0;0
85;62;60;2;1974;0;7;26;0;0;0;0
86;67;65;2;1964;0;7;28;0;0;0;0
87;62;60;2;1955;0;8;25;0;0;0;0
88;61;59;2;1946;0;7;25;0;0;0;0
89;63;61;2;1938;0;8;26;0;0;0;0
90;63;62;1;1930;0;7;26;0;0;0;0
91;65;63;2;1923;0;8;27;0;0;0;0
92;64;62;2;1916;0;7;27;0;0;0;0
93;66;65;1;1909;0;8;28;0;0;0;0
94;64;62;1;1902;0;8;26;0;0;0;0
95;62;61;1;1895;0;7;26;0;0;0;0
96;64;62;1;1888;0;7;26;0;0;0;0
97;65;62;2;1882;0;8;26;0;0;0;0
98;63;62;1;1877;0;8;26;0;0;0;0
99;63;61;1;1872;0;8;26;0;0;0;0
100;65;63;1;1868;0;8;27;0;0;0;0
101;61;59;1;1864;0;7;25;0;0;0;0
102;62;60;1;1860;0;7;25;0;0;0;0
103;61;60;1;1856;0;7;25;0;0;0;0
104;64;62;2;1852;0;7;26;0;0;0;0
105;64;63;1;1848;0;7;27;0;0;0;0
106;64;63;1;1844;0;7;27;0;0;0;0
107;99;97;1;1840;0;7;64;0;0;0;0
108;62;61;1;1836;0;7;26;0;0;0;0
109;63;62;1;1833;0;8;26;0;0;0;0
110;64;62;2;1830;0;8;27;0;0;0;0
111;64;63;1;1827;0;8;27;0;0;0;0
112;63;62;1;1824;0;7;26;0;0;0;0
113;64;63;1;1821;0;7;27;0;0;0;0
114;66;64;1;1818;0;7;27;0;0;0;0
115;61;59;2;1815;0;7;25;0;0;0;0
116;62;61;1;1812;0;7;26;0;0;0;0
117;64;63;1;1809;0;7;27;0;0;0;0
118;65;64;1;1807;0;8;27;0;0;0;0
119;61;59;2;1805;0;7;25;0;0;0;0
120;61;60;1;1803;0;7;25;0;0;0;0
121;64;63;1;1801;0;8;27;0;0;0;0
122;65;62;2;1799;0;7;27;0;0;0;0
123;60;59;1;1797;0;7;25;0;0;0;0
124;67;66;1;1796;0;7;28;0;0;0;0
125;61;60;1;1795;0;7;25;0;0;0;0
126;71;70;1;1794;0;8;34;0;0;0;0
127;64;62;1;1793;0;7;26;0;0;0;0
128;63;61;1;1792;0;7;26;0;0;0;0
129;62;60;1;1791;0;7;25;0;0;0;0
130;65;64;1;1790;0;8;27;0;0;0;0
131;61;58;2;1789;0;7;25;0;0;0;0
132;62;61;1;1789;0;7;26;0;0;0;0
133;64;63;1;1789;0;7;27;0;0;0;0
134;62;61;1;1789;0;7;26;0;0;0;0
135;61;59;1;1789;0;7;25;0;0;0;0
136;67;66;1;1789;0;8;28;0;0;0;0
137;61;60;1;1789;0;7;25;0;0;0;0
138;62;61;1;1789;0;7;26;0;0;0;0
139;107;106;1;1789;0;7;71;0;0;0;0
140;64;62;1;1789;0;7;26;0;0;0;0
141;61;60;1;1789;0;7;26;0;0;0;0
142;65;64;1;1789;0;7;27;0;0;0;0
143;63;62;1;1789;0;7;26;0;0;0;0
144;61;60;1;1789;0;7;25;0;0;0;0
145;62;61;1;1789;0;7;26;0;0;0;0
146;63;60;2;1789;0;7;25;0;0;0;0
147;62;60;2;1789;0;7;26;0;0;0;0
148;64;63;1;1789;0;8;27;0;0;0;0
149;65;63;1;1789;0;7;27;0;0;0;0
150;60;59;1;1789;0;7;24;0;0;0;0
151;65;63;2;1789;0;7;27;0;0;0;0
152;60;59;1;1789;0;7;25;0;0;0;0
153;63;61;1;1789;0;7;26;0;0;0;0
154;63;62;1;1789;0;7;26;0;0;0;0
155;65;63;1;1789;0;8;27;0;0;0;0
156;66;65;1;1789;0;8;29;0;0;0;0
157;63;61;1;1789;0;8;26;0;0;0;0
158;64;63;1;1789;0;7;27;0;0;0;0
159;65;64;1;1789;0;8;27;0;0;0;0
160;64;63;1;1789;0;7;27;0;0;0;0
161;65;64;1;1789;0;8;27;0;0;0;0
162;61;60;1;1789;0;7;25;0;0;0;0
163;65;64;1;1789;0;8;27;0;0;0;0
164;63;62;1;1789;0;7;26;0;0;0;0
165;62;61;1;1789;0;7;25;0;0;0;0
166;62;61;1;1789;0;7;26;0;0;0;0
167;63;62;1;1789;0;7;26;0;0;0;0
168;64;63;1;1789;0;7;27;0;0;0;0
169;65;64;1;1789;0;7;28;0;0;0;0
170;60;59;1;1789;0;7;25;0;0;0;0
171;107;106;1;1789;0;7;71;0;0;0;0
172;64;62;2;1789;0;8;26;0;0;0;0
173;61;60;1;1789;0;7;25;0;0;0;0
174;64;63;1;1789;0;7;27;0;0;0;0
175;65;64;1;1789;0;7;28;0;0;0;0
176;63;62;1;1789;0;7;26;0;0;0;0
177;62;61;1;1789;0;7;26;0;0;0;0
178;61;60;1;1789;0;7;25;0;0;0;0
179;66;65;1;1789;0;8;28;0;0;0;0
180;63;61;1;1789;0;7;26;0;0;0;0
181;66;65;1;1789;0;7;28;0;0;0;0
182;61;60;1;1789;0;7;25;0;0;0;0
183;61;60;1;1789;0;7;26;0;0;0;0
184;66;64;1;1789;0;8;28;0;0;0;0
185;66;65;1;1789;0;9;28;0;0;0;0
186;65;64;1;1789;0;7;27;0;0;0;0
187;63;62;1;1789;0;8;26;0;0;0;0
188;64;62;2;1789;0;7;27;0;0;0;0
189;67;64;1;1789;0;7;27;0;0;0;0
190;60;59;1;1789;0;7;25;0;0;0;0
191;63;61;1;1789;0;7;26;0;0;0;0
192;65;64;1;1789;0;7;27;0;0;0;0
193;67;65;1;1789;0;7;28;0;0;0;0
194;62;61;1;1789;0;7;26;0;0;0;0
195;63;62;1;1789;0;7;26;0;0;0;0
196;64;62;1;1789;0;7;26;0;0;0;0
197;65;64;1;1789;0;8;27;0;0;0;0
198;63;62;1;1789;0;7;26;0;0;0;0
199;64;63;1;1789;0;7;27;0;0;0;0
200;64;63;1;1789;0;8;27;0;0;0;0
