tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
0;428;120;305;164687;0;13;64;54;8;1;191
1;4151;66;4073;164679;0;8;29;45;6;3900;82
2;1622;56;1566;112299;0;6;26;30;4;1449;61
3;991;59;931;87485;0;7;27;27;4;819;60
4;654;57;596;70139;0;7;26;22;3;502;50
5;458;56;402;57295;0;6;25;18;2;321;45
6;340;56;283;47568;0;7;25;15;2;215;37
7;264;57;207;39992;0;7;25;13;1;149;33
8;216;55;160;34012;0;6;24;11;1;108;29
9;181;56;125;29204;0;7;25;9;1;79;25
10;158;58;100;25321;0;7;26;8;1;60;22
11;139;59;80;22114;0;7;25;7;1;46;19
12;126;58;67;19482;0;7;25;6;0;35;18
13;116;61;55;17298;0;7;26;5;0;27;15
14;108;61;47;15440;0;7;26;5;0;21;14
15;99;59;40;13850;0;7;26;5;0;17;13
16;94;62;32;12473;0;7;27;3;0;13;10
17;90;60;29;11309;0;7;26;3;0;11;9
18;762;740;22;10308;0;7;707;2;0;8;8
19;82;59;23;9462;0;7;25;3;0;6;8
20;81;64;17;8738;0;7;28;2;0;5;6
21;76;59;17;8108;0;8;25;2;0;4;6
22;73;59;14;7560;0;7;25;2;0;3;5
23;73;59;14;7071;0;7;25;2;0;3;5
24;70;58;11;6639;0;7;25;1;0;2;4
25;73;62;10;6255;0;7;27;1;0;2;4
26;68;57;10;5908;0;7;24;1;0;1;4
27;71;61;10;5587;0;7;26;1;0;2;4
28;72;61;10;5304;0;8;27;1;0;1;4
29;69;60;8;5048;0;7;26;1;0;1;3
30;66;59;7;4818;0;7;25;1;0;1;3
31;70;62;6;4609;0;7;27;1;0;0;2
32;65;57;7;4416;0;7;25;1;0;0;2
33;65;59;6;4245;0;7;25;1;0;0;2
34;67;61;6;4086;0;7;26;1;0;0;2
35;69;64;5;3940;0;7;26;1;0;0;2
36;63;58;5;3806;0;7;24;1;0;0;2
37;64;59;5;3680;0;7;25;1;0;0;2
38;65;61;4;3565;0;7;26;1;0;0;2
39;68;61;6;3457;0;7;26;1;0;0;2
40;67;62;5;3363;0;7;26;1;0;0;2
41;64;58;6;3276;0;8;24;1;0;0;2
42;63;58;4;3195;0;7;25;0;0;0;1
43;65;61;4;3123;0;7;26;0;0;0;1
44;65;62;3;3055;0;8;27;0;0;0;1
45;61;57;3;2991;0;7;24;0;0;0;1
46;63;59;4;2935;0;7;25;0;0;0;1
47;62;59;3;2880;0;7;25;0;0;0;1
48;62;58;3;2827;0;7;25;0;0;0;1
49;64;59;4;2777;0;7;26;0;0;0;1
50;65;62;3;2731;0;7;27;0;0;0;1
51;74;71;3;2689;0;7;37;0;0;0;1
52;62;59;3;2651;0;7;25;0;0;0;0
